alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-0.9774661660194396,0.1423855721950531,1.8837757110595703,213.92642211914065,19.50324249267578,109.9472427368164,0.38810595870018,79.27928161621094,34.5368537902832,86.47542572021484,34.57311248779297,14.810115814208984,45.28975296020508,0.1251419129985151,35,se3_log_map,0.6446713805198669,1.7767935991287231,-0.8297674059867859,-0.7921683192253113,209.82757568359372,173.2962646484375,-60.3388557434082
-0.9704376459121704,0.1366910934448242,1.875791072845459,207.6108245849609,18.20539093017578,108.21966552734376,0.3866534531116485,74.69499206542969,41.10066986083984,85.2561264038086,41.1382942199707,15.895637512207031,47.20545959472656,0.2156760470097651,35,se3_log_map,0.6320475339889526,1.7692937850952148,-0.822267472743988,-0.7846683263778687,204.8275604248047,168.2962646484375,-55.33891296386719
-0.9737917184829712,0.1342833638191223,1.8696908950805664,209.73944091796875,19.2078857421875,108.18434143066406,0.43013596534729,75.78900146484375,39.02587127685547,85.24665069580078,39.06200408935547,17.011072158813477,46.68294143676758,0.1386700039874995,35,se3_log_map,0.6327922344207764,1.7618985176086426,-0.8236491084098816,-0.7864356637001038,206.18441772460935,169.41322326660156,-57.0931396484375
-0.9766610264778136,0.1358900219202041,1.8719141483306885,212.38482666015625,19.785133361816406,108.66546630859376,0.4316350817680359,77.43535614013672,36.34518814086914,85.5406723022461,36.3805046081543,17.07939338684082,45.84233474731445,0.1378764889959711,35,se3_log_map,0.6327618360519409,1.763737440109253,-0.8265660405158997,-0.789142906665802,208.2286376953125,171.21937561035156,-59.23931121826172
-0.9770069122314452,0.1378064155578613,1.87584924697876,213.2058563232422,19.66230010986328,108.83928680419922,0.4220690727233886,78.01216125488281,35.506141662597656,85.71221160888672,35.541481018066406,16.666784286499023,45.48078918457031,0.1378975289990194,35,se3_log_map,0.6369854807853699,1.7679450511932373,-0.8278355598449707,-0.7899778485298157,208.9908447265625,171.70327758789062,-59.92094421386719
-0.9754400253295898,0.138809785246849,1.8786215782165527,212.7471160888672,19.30205535888672,108.40397644042967,0.4336400628089905,77.54122924804688,36.062137603759766,85.51678466796875,36.0976791381836,16.278417587280273,45.42643737792969,0.1400963339983718,35,se3_log_map,0.6331647634506226,1.771277666091919,-0.8272275924682617,-0.7890657782554626,208.65333557128903,170.94993591308594,-59.76775741577149
-0.9724699854850768,0.1400382965803146,1.8822813034057615,211.37252807617188,18.593246459960938,107.76446533203124,0.4475932419300079,76.51543426513672,37.56745529174805,85.24040222167969,37.60368728637695,15.64362621307373,45.58963394165039,0.1405648079962702,35,se3_log_map,0.6294339895248413,1.7758923768997192,-0.8256238698959351,-0.7871912717819214,207.65516662597656,169.493408203125,-58.88934326171875
-0.9697707295417786,0.1418398469686508,1.886796474456787,210.10183715820312,17.758522033691406,107.41091918945312,0.432932436466217,75.81991577148438,38.91376876831055,85.22289276123047,38.95086669921875,14.956379890441896,45.75163650512695,0.139063275011722,35,se3_log_map,0.6282017827033997,1.7814288139343262,-0.824381411075592,-0.7857822775840759,206.8643035888672,168.32394409179688,-57.8902587890625
-0.9694320559501648,0.1447371542453766,1.8918306827545168,210.66136169433597,17.33843231201172,107.69872283935548,0.4452646970748901,76.51451873779297,38.3191032409668,85.5735092163086,38.356571197509766,13.696575164794922,45.41513442993164,0.1408275389985647,35,se3_log_map,0.6240439414978027,1.7872166633605957,-0.8250096440315247,-0.7867777943611145,207.5479888916016,168.73646545410156,-58.12835693359375
-0.9701603055000304,0.1482219696044922,1.8971641063690183,212.1005706787109,17.090774536132812,108.28816223144533,0.4512726664543152,77.92793273925781,36.79280471801758,86.17698669433594,36.83033752441406,12.312291145324709,44.84221267700195,0.1392636399978073,35,se3_log_map,0.6236292123794556,1.7932109832763672,-0.8264800310134888,-0.7889290452003479,208.949462890625,169.89292907714844,-58.9493522644043
