idx,ssim,ssim_ori,tre,mpd,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
0,0.7463584542274475,0.7167628407478333,41.32706832885742,16.344032287597656,2.7911538536839893,40.44135284423828,47.210025787353516,40.44485855102539,-1.1624152660369873,0.11893489211797714,1.8323826789855957,181.06878662109375,126.81881713867188,112.57903289794922,1.6399916410446167,-0.9539186358451843,-0.877359926700592,181.06878662109375,126.81881713867188,112.57903289794922
1,0.749869167804718,0.7137457132339478,42.837703704833984,15.295317649841309,3.062434323591315,42.08687973022461,49.854984283447266,42.0903205871582,-1.1588224172592163,0.11754979193210602,1.8438138961791992,179.67149353027344,128.1211700439453,112.80368041992188,1.6399916410446167,-0.9539186358451843,-0.877359926700592,179.67149353027344,128.1211700439453,112.80368041992188
2,0.7577114105224609,0.7291219830513,39.66426467895508,13.383712768554688,2.9536741068709405,39.445438385009766,47.12035369873047,39.448974609375,-1.130753755569458,0.13746164739131927,1.8384592533111572,183.37442016601562,126.01943969726562,110.17678833007812,1.6399916410446167,-0.9539186358451843,-0.877359926700592,183.37442016601562,126.01943969726562,110.17678833007812
3,0.7671872973442078,0.7425922751426697,42.25706100463867,13.529291152954102,4.616004891370483,42.91265869140625,58.85707473754883,42.923133850097656,-1.1078020334243774,0.16581079363822937,1.8450837135314941,184.61932373046875,128.98123168945312,106.22065734863281,1.6399916410446167,-0.9539186358451843,-0.877359926700592,184.61932373046875,128.98123168945312,106.22065734863281
4,0.7666618227958679,0.7372121810913086,36.76350402832031,11.627452850341797,3.639162820276092,36.99181365966797,48.75392150878906,36.9973258972168,-1.115584373474121,0.15051604807376862,1.839399814605713,185.67510986328125,123.70771789550781,108.95584106445312,1.6399916410446167,-0.9539186358451843,-0.877359926700592,185.67510986328125,123.70771789550781,108.95584106445312
5,0.7729621529579163,0.7438088655471802,37.2353630065918,11.104353904724121,4.775809898475545,38.269893646240234,56.582157135009766,38.28030776977539,-1.0973374843597412,0.16766908764839172,1.8408613204956055,187.28240966796875,124.70808410644531,106.64200592041016,1.6399916410446167,-0.9539186358451843,-0.877359926700592,187.28240966796875,124.70808410644531,106.64200592041016
6,0.7663998007774353,0.724141538143158,46.28000259399414,12.784494400024414,6.667652961503898,47.19995880126953,74.92313385009766,47.22658157348633,-1.0886404514312744,0.20350271463394165,1.835211992263794,185.80714416503906,133.24917602539062,104.42019653320312,1.6399916410446167,-0.9539186358451843,-0.877359926700592,185.80714416503906,133.24917602539062,104.42019653320312
7,0.7712604999542236,0.7322949171066284,40.227439880371094,9.93051815032959,5.9673808773761445,41.15436935424805,66.3740234375,41.173072814941406,-1.0834749937057495,0.1892460584640503,1.8271609544754028,187.92282104492188,127.84016418457031,106.47860717773438,1.6399916410446167,-0.9539186358451843,-0.877359926700592,187.92282104492188,127.84016418457031,106.47860717773438
8,0.7761145830154419,0.7448114156723022,40.63929748535156,10.191452026367188,6.397603674175603,42.122337341308594,69.93738555908203,42.14418029785156,-1.1002662181854248,0.2026388794183731,1.8314344882965088,184.8880615234375,126.94395446777344,102.80500793457031,1.6399916410446167,-0.9539186358451843,-0.877359926700592,184.8880615234375,126.94395446777344,102.80500793457031
9,0.7605863809585571,0.7265192866325378,46.999595642089844,13.046710014343262,7.400712139308249,47.79226303100586,80.34373474121094,47.82551193237305,-1.099731206893921,0.21967487037181854,1.8380409479141235,184.24822998046875,133.03553771972656,102.856689453125,1.6399916410446167,-0.9539186358451843,-0.877359926700592,184.24822998046875,133.03553771972656,102.856689453125
10,0.7544726729393005,0.7054150104522705,75.2994613647461,25.664148330688477,6.189832598114616,70.85669708251953,89.09798431396484,70.89097595214844,-1.2003514766693115,0.17793899774551392,1.8122429847717285,167.34768676757812,154.38253784179688,124.35619354248047,1.6399916410446167,-0.9539186358451843,-0.877359926700592,167.34768676757812,154.38253784179688,124.35619354248047
11,0.7643696069717407,0.7186126112937927,81.8637924194336,28.227067947387695,6.8909431016233675,76.17070007324219,97.04727172851562,76.21658325195312,-1.1270864009857178,0.21651530265808105,1.818457841873169,171.79989624023438,161.72323608398438,122.93685150146484,1.6399916410446167,-0.9539186358451843,-0.877359926700592,171.79989624023438,161.72323608398438,122.93685150146484
12,0.7752622365951538,0.7294232845306396,73.14837646484375,30.9611759185791,13.678398673999556,66.5850830078125,136.68191528320312,66.7433090209961,-1.1039940118789673,0.33147311210632324,1.8482908010482788,180.44947814941406,153.22877502441406,107.51921844482422,1.6399916410446167,-0.9539186358451843,-0.877359926700592,180.44947814941406,153.22877502441406,107.51921844482422
13,0.7712826132774353,0.7327873706817627,44.455406188964844,26.22728729248047,9.07908523499821,52.12353515625,94.83802032470703,52.17813491821289,-1.1213676929473877,0.24764855206012726,1.8561632633209229,185.35618591308594,130.0261993408203,87.68405151367188,1.6399916410446167,-0.9539186358451843,-0.877359926700592,185.35618591308594,130.0261993408203,87.68405151367188
14,0.7642236948013306,0.7298935055732727,36.702545166015625,18.417882919311523,9.211239887814632,45.10617446899414,92.17391967773438,45.15500259399414,-1.1612894535064697,0.2519601285457611,1.830066204071045,179.96725463867188,120.02246856689453,89.08380889892578,1.6399916410446167,-0.9539186358451843,-0.877359926700592,179.96725463867188,120.02246856689453,89.08380889892578
15,0.7667496204376221,0.7298613786697388,55.738502502441406,26.8461971282959,8.15480786262413,61.111202239990234,93.8025131225586,61.16268539428711,-1.1299653053283691,0.23642349243164062,1.834486484527588,175.57655334472656,138.94325256347656,88.65970611572266,1.6399916410446167,-0.9539186358451843,-0.877359926700592,175.57655334472656,138.94325256347656,88.65970611572266
