alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,ssim_ori,r1,r2,r3,t1,t2,t3
-1.149181604385376,-0.04638272151350975,1.3850922584533691,165.67352294921875,97.70286560058594,157.0436248779297,0.10970956832170486,153.63540649414062,66.12786865234375,167.26246643066406,66.32072448730469,67.52859497070312,0.10077009099768475,42,se3_log_map,0.708094596862793,0.7178192138671875,1.1933876276016235,-0.8209025859832764,-0.9203343987464905,139.5363006591797,244.34909057617188,-7.650978088378906
-1.150871992111206,-0.0422898568212986,1.3743658065795898,162.97726440429688,98.91265869140625,145.31982421875,0.09804731607437134,158.27432250976562,66.42931365966797,171.64968872070312,66.61865997314453,71.20098876953125,0.11808486000518315,42,se3_log_map,0.711778998374939,0.7131736278533936,1.1858876943588257,-0.8134027123451233,-0.9278344511985779,132.0363006591797,236.84910583496094,-15.15101146697998
-1.149442434310913,-0.04112299904227257,1.372741460800171,156.27291870117188,98.44844055175781,141.66909790039062,0.12779173254966736,158.92572021484375,64.79491424560547,171.62681579589844,64.9563980102539,65.40696716308594,0.11400527899968438,42,se3_log_map,0.7255483865737915,0.7225699424743652,1.185584306716919,-0.8107839226722717,-0.9279530644416809,125.24779510498047,231.53887939453125,-14.255271911621094
-1.1482007503509521,-0.043077558279037476,1.3783258199691772,147.03573608398438,97.63616943359375,141.82574462890625,0.18364252150058746,156.47499084472656,62.84681701660156,168.624267578125,62.96576690673828,54.34951400756836,0.11291362400515936,42,se3_log_map,0.7402806282043457,0.7419732809066772,1.1897027492523193,-0.8143385648727417,-0.9238877296447754,118.14925384521484,227.35696411132812,-9.711029052734375
-1.1476435661315918,-0.04474341496825218,1.3850911855697632,137.23562622070312,95.9344482421875,141.91079711914062,0.2354954183101654,153.4306182861328,61.42749786376953,165.27037048339844,61.50568389892578,45.24462890625,0.11201478200382553,42,se3_log_map,0.7476359009742737,0.7505569458007812,1.1947978734970093,-0.8187841176986694,-0.9201934933662415,111.0047836303711,222.3135528564453,-4.599448204040527
-1.1465845108032227,-0.0474761538207531,1.392721176147461,127.51091003417969,94.22284698486328,142.52188110351562,0.23682153224945068,150.142333984375,61.49708557128906,162.2486114501953,61.54362106323242,40.258792877197266,0.11347102501895279,42,se3_log_map,0.7567821741104126,0.7562413215637207,1.2001981735229492,-0.8240665197372437,-0.9150707125663757,104.24303436279297,217.62132263183594,0.8775325417518616
-1.145209789276123,-0.05085714906454086,1.400499701499939,118.02238464355469,92.40621948242188,142.4573516845703,0.29778802394866943,146.9209747314453,63.033599853515625,159.87184143066406,63.059288024902344,42.396724700927734,0.11221793602453545,42,se3_log_map,0.7936336398124695,0.7886861562728882,1.2054649591445923,-0.829626202583313,-0.9091703295707703,97.60201263427734,212.50257873535156,5.793055057525635
-1.1439834833145142,-0.05445629358291626,1.4088720083236694,108.167236328125,90.51687622070312,142.66641235351562,0.30065134167671204,143.50521850585938,66.06497955322266,157.9820556640625,66.07740020751953,49.952938079833984,0.11133149600937031,42,se3_log_map,0.8023313879966736,0.778537392616272,1.2110809087753296,-0.8357219099998474,-0.9030147790908813,90.79691314697266,207.45111083984375,11.149877548217773
-1.1437296867370605,-0.05782473459839821,1.4170634746551514,99.35423278808594,88.56813049316406,141.22833251953125,0.30596503615379333,140.188232421875,69.90817260742188,156.6521453857422,69.91632843017578,62.750614166259766,0.1122798040159978,42,se3_log_map,0.796196699142456,0.7632812261581421,1.216359257698059,-0.8421927094459534,-0.8978250622749329,84.33348083496094,201.72518920898438,14.732978820800781
-1.1443133354187012,-0.06003859266638756,1.4245755672454834,93.70736694335938,87.61502075195312,142.21798706054688,0.29457777738571167,137.0380859375,72.82035827636719,155.18453979492188,72.825927734375,69.62963104248047,0.11037673999089748,42,se3_log_map,0.7864437103271484,0.7584888935089111,1.2214263677597046,-0.8480850458145142,-0.8942995071411133,80.71568298339844,199.6822052001953,18.19814109802246
-1.1448017358779907,-0.0623517669737339,1.4324830770492554,88.51666259765625,86.9892578125,144.44508361816406,0.29125577211380005,133.76576232910156,75.83421325683594,153.7664031982422,75.83763122558594,75.43709564208984,0.10960503199021332,42,se3_log_map,0.7705487608909607,0.7449278831481934,1.2268060445785522,-0.8541792035102844,-0.8904662728309631,77.76071166992188,198.94178771972656,22.23609733581543
-1.1458817720413208,-0.06392800062894821,1.4395086765289307,85.54010009765625,86.60881042480469,146.77484130859375,0.274044394493103,130.80145263671875,77.61713409423828,152.09681701660156,77.619140625,78.2947006225586,0.10990432498510927,42,se3_log_map,0.7647241353988647,0.7389201521873474,1.2316371202468872,-0.8597137928009033,-0.8878884315490723,76.53094482421875,199.30841064453125,25.154359817504883
-1.148144245147705,-0.0642983689904213,1.444922924041748,85.56698608398438,86.6331787109375,149.31797790527344,0.28595399856567383,128.36566162109375,77.51216888427734,149.9529266357422,77.51301574707031,76.27667999267578,0.11112264599069022,42,se3_log_map,0.7670208215713501,0.7403939962387085,1.2353549003601074,-0.864410400390625,-0.8876264691352844,77.57633972167969,201.25332641601562,26.574731826782227
-1.1507134437561035,-0.06499047577381134,1.449781894683838,86.592529296875,87.04457092285156,151.804931640625,0.29729142785072327,126.26890563964844,77.00037384033203,147.89488220214844,77.00080871582031,72.66560363769531,0.11026773700723425,42,se3_log_map,0.7739906311035156,0.7458308935165405,1.2382969856262207,-0.8692336678504944,-0.8875526785850525,79.27531433105469,203.7962188720703,27.254180908203125
-1.1529631614685059,-0.0662478357553482,1.4537018537521362,88.26536560058594,87.81588745117188,153.49815368652344,0.2975503206253052,124.7409439086914,76.32493591308594,146.2388458251953,76.32577514648438,68.35570526123047,0.10936604999005795,42,se3_log_map,0.7746014595031738,0.7427941560745239,1.240204095840454,-0.8736995458602905,-0.8871254920959473,81.10612487792969,206.2433624267578,26.85434341430664
-1.1548106670379639,-0.06809034943580627,1.4583399295806885,89.30254364013672,88.71797943115234,155.4215087890625,0.30082568526268005,123.0358657836914,76.28373718261719,144.76544189453125,76.2857894897461,65.05955505371094,0.1117124869779218,42,se3_log_map,0.7786014080047607,0.743358314037323,1.2425254583358765,-0.8786509037017822,-0.8857020139694214,82.49370574951172,208.71266174316406,26.830177307128906
-1.1570144891738892,-0.06953180581331253,1.4627877473831177,90.32635498046875,89.52152252197266,156.80804443359375,0.30796557664871216,121.36763763427734,76.21343994140625,143.3129119873047,76.21712493896484,62.08415222167969,0.11128715600352734,42,se3_log_map,0.7831156253814697,0.7441974878311157,1.2447805404663086,-0.8834888339042664,-0.8848961591720581,83.6928939819336,210.75234985351562,26.43876075744629
-1.160219669342041,-0.06999678909778595,1.466448426246643,92.44707489013672,90.28105926513672,158.13479614257812,0.32526037096977234,119.88288879394531,75.40142822265625,141.6237335205078,75.40757751464844,57.30729675292969,0.11028391899890266,42,se3_log_map,0.8013489842414856,0.759797215461731,1.2465609312057495,-0.887977659702301,-0.8858433961868286,85.69863891601562,213.14639282226562,25.477018356323242
-1.1633752584457397,-0.06978146731853485,1.4697738885879517,94.94874572753906,91.0277328491211,160.8647003173828,0.3544066548347473,118.42266845703125,74.58202362060547,139.95144653320312,74.59236907958984,51.92652130126953,0.11301893802010454,42,se3_log_map,0.8061996102333069,0.7609900832176208,1.2484512329101562,-0.8918280601501465,-0.8873451948165894,88.44670867919922,216.66697692871094,25.44266700744629
-1.1656187772750854,-0.0697675570845604,1.472842812538147,98.08778381347656,91.7359619140625,164.66238403320312,0.3506472408771515,117.11905670166016,73.70779418945312,138.38247680664062,73.72465515136719,46.40012741088867,0.1117226290225517,42,se3_log_map,0.8052507638931274,0.7550644278526306,1.2503165006637573,-0.895041286945343,-0.8880615830421448,92.16751098632812,221.08779907226562,25.958683013916016
-1.1669245958328247,-0.07022485882043839,1.4742813110351562,101.3984603881836,92.55741882324219,166.7150115966797,0.3631944954395294,116.62957763671875,72.7569580078125,137.4628448486328,72.77965545654297,41.16813278198242,0.11208806099602953,42,se3_log_map,0.812211275100708,0.7594196200370789,1.2508323192596436,-0.8970180749893188,-0.8882620930671692,95.36940002441406,224.35003662109375,25.133264541625977
-1.168934941291809,-0.0697222650051117,1.4771912097930908,104.54950714111328,93.24551391601562,170.45896911621094,0.3673195540904999,115.2986831665039,72.42707061767578,136.1597137451172,72.45824432373047,38.15431213378906,0.11128813598770648,42,se3_log_map,0.8248907327651978,0.7767470479011536,1.252916932106018,-0.8996831774711609,-0.8891924023628235,99.0449447631836,228.75401306152344,25.59552574157715
-1.1694414615631104,-0.06994349509477615,1.4797462224960327,107.2408447265625,93.8718032836914,173.28671264648438,0.3460683524608612,114.24415588378906,72.32843780517578,135.2151336669922,72.3668212890625,36.73369598388672,0.11321929300902411,42,se3_log_map,0.8325228691101074,0.791949450969696,1.2548056840896606,-0.9015650749206543,-0.8885332942008972,102.13186645507812,232.22471618652344,25.689605712890625
-1.1707843542099,-0.07012245804071426,1.4827598333358765,109.66268920898438,94.23184204101562,175.48455810546875,0.3534075617790222,113.01917266845703,72.14109802246094,134.08084106445312,72.18600463867188,36.06719207763672,0.11143947101663798,42,se3_log_map,0.8299983143806458,0.795203447341919,1.256814956665039,-0.9042548537254333,-0.8883990049362183,104.91287231445312,234.98907470703125,25.4956111907959
-1.1730539798736572,-0.0694185346364975,1.4849722385406494,113.28463745117188,94.51505279541016,178.4910125732422,0.36523765325546265,111.98523712158203,71.82389831542969,133.03895568847656,71.878173828125,36.45615005493164,0.11172073302441277,42,se3_log_map,0.8264605402946472,0.7961047887802124,1.258317232131958,-0.9066091179847717,-0.8899151086807251,108.9046630859375,238.735107421875,25.372312545776367
-1.1750552654266357,-0.06996305286884308,1.4872803688049316,115.42398071289062,94.78955841064453,179.87115478515625,0.34394240379333496,111.21220397949219,71.71035766601562,132.32736206054688,71.7705078125,36.78098678588867,0.1116351009986829,42,se3_log_map,0.8181233406066895,0.7875329256057739,1.2592693567276,-0.909610390663147,-0.8902761340141296,111.20384979248047,240.73387145996094,24.788066864013672
-1.175938367843628,-0.07139233499765396,1.4883840084075928,116.6070327758789,95.099365234375,179.7070770263672,0.3416674733161926,111.13325500488281,71.44163513183594,132.11550903320312,71.50433349609375,35.638938903808594,0.11159123401739635,42,se3_log_map,0.8173670768737793,0.7865314483642578,1.2590707540512085,-0.9117206931114197,-0.8895396590232849,112.18403625488281,241.21823120117188,23.68427085876465
-1.176027774810791,-0.07345963269472122,1.4885969161987305,117.81887817382812,95.43052673339844,179.0436553955078,0.3468695282936096,111.56312561035156,71.00285339355469,132.2412109375,71.06771087646484,33.763465881347656,0.11210951200337149,42,se3_log_map,0.8172272443771362,0.7872962355613708,1.2580199241638184,-0.9131832122802734,-0.8880317211151123,113.0472412109375,241.2837677001953,22.299774169921875
-1.174736738204956,-0.0761970728635788,1.487320899963379,119.03782653808594,95.98574829101562,176.7797088623047,0.34633442759513855,112.73555755615234,70.17774963378906,132.79391479492188,70.24278259277344,29.478485107421875,0.11589948198525235,42,se3_log_map,0.811749279499054,0.7846721410751343,1.2557975053787231,-0.9132837057113647,-0.8854836225509644,113.25981140136719,240.28089904785156,19.759958267211914
-1.1728944778442383,-0.07906760275363922,1.4855607748031616,120.02747344970703,96.49274444580078,173.96237182617188,0.35983729362487793,114.13187408447266,69.29410552978516,133.5206298828125,69.35853576660156,24.665996551513672,0.10918905198923312,42,se3_log_map,0.8039218187332153,0.7826334238052368,1.253280758857727,-0.9128236770629883,-0.88257896900177,113.10993194580078,238.74285888671875,17.01451301574707
-1.170485258102417,-0.08228208124637604,1.4835909605026245,120.87220764160156,96.89814758300781,171.27703857421875,0.37762200832366943,115.69435119628906,68.5291519165039,134.46719360351562,68.59347534179688,20.476957321166992,0.11051428399514407,42,se3_log_map,0.7969111800193787,0.7833992838859558,1.25058913230896,-0.9120769500732422,-0.8790541291236877,112.98130798339844,237.12850952148438,14.552724838256836
-1.1680063009262085,-0.08536210656166077,1.4820566177368164,122.2637939453125,97.25999450683594,169.59210205078125,0.39145219326019287,117.05184173583984,67.92400360107422,135.3321990966797,67.99072265625,18.014013290405273,0.11068157400586642,42,se3_log_map,0.7936708927154541,0.785680890083313,1.2483752965927124,-0.9114421606063843,-0.8754153251647949,113.7114028930664,236.38430786132812,12.546226501464844
-1.1655914783477783,-0.08803906291723251,1.4799721240997314,123.60612487792969,97.61734008789062,166.86190795898438,0.40306106209754944,118.55581665039062,67.1441879272461,136.24913024902344,67.21235656738281,15.468255043029785,0.11068581798463129,42,se3_log_map,0.7906164526939392,0.7893136143684387,1.2459003925323486,-0.9103145599365234,-0.8723174929618835,113.96054077148438,234.91624450683594,9.80598258972168
