file,id_number,ncc,ssim,ssim_ori,mtre,mpd,geo_r,geo_t,alpha2,beta2,gamma2,bx2,by2,bz2
/home/zsr/project/diffpose/ours/runs/grad/diff/zyl_xray072_se3_log_map.csv,72,0.45943941666722765,0.83893870962839,0.7585135294109608,102.32344818115234,35.464542388916016,15.74071451606929,110.8376235961914,-0.7365198731422424,-0.1334115862846374,1.8508875370025637,324.73248291015625,-44.55292510986328,165.10760498046875
/home/zsr/project/diffpose/ours/runs/grad/diff/zyl_xray040_se3_log_map.csv,40,0.49841050269582465,0.8480208364588595,0.8312143652173309,80.7544937133789,70.47793579101562,30.100528706502082,101.59072875976562,-0.8549410700798035,-0.397331029176712,1.8646316528320312,173.25091552734375,50.27422332763672,180.01107788085938
/home/zsr/project/diffpose/ours/runs/grad/diff/zyl_xray035_se3_log_map.csv,35,0.476758553914934,0.8606826385196531,0.7981319393623587,35.783626556396484,38.236846923828125,21.91673024254962,81.40240478515625,-0.9280720949172974,-0.23996202647686,1.846596121788025,220.69219970703125,-14.809120178222656,186.71160888671875
/home/zsr/project/diffpose/ours/runs/grad/diff/zyl_xray042_se3_log_map.csv,42,0.502736700438577,0.832075267473394,0.8079546107204723,191.8951416015625,24.47528839111328,15.997045286487346,210.87277221679688,-0.6410137414932251,-0.079259268939495,1.8212897777557373,420.2908325195313,-79.16658782958984,187.86978149414065
/home/zsr/project/diffpose/ours/runs/grad/diff/zyl_xray002_se3_log_map.csv,2,0.49020167099322753,0.8479483745173093,0.802596768163403,31.91205596923828,39.07487869262695,26.236261647862964,100.03655242919922,-0.8363039493560791,-0.2902663648128509,1.8769950866699217,218.46762084960935,18.26807403564453,184.18289184570312
/home/zsr/project/diffpose/ours/runs/grad/diff/zyl_xray057_se3_log_map.csv,57,0.5135681518885322,0.8660587532271915,0.7987840162646376,73.6733169555664,22.480865478515625,17.838681104247797,102.96756744384766,-0.6151187419891357,-0.1050354540348053,1.856129765510559,331.3261108398437,-0.9279251098632812,174.17982482910156
/home/zsr/project/diffpose/ours/runs/grad/diff/zyl_xray020_se3_log_map.csv,20,0.47803123039216255,0.8571076374657877,0.7456145431527217,82.37093353271484,18.270713806152344,21.943180232072766,126.22570037841795,-0.8107627630233765,-0.2472527772188186,1.7857179641723633,298.48309326171875,-27.944595336914062,223.23013305664065
/home/zsr/project/diffpose/ours/runs/grad/diff/zyl_xray037_se3_log_map.csv,37,0.4882308860198833,0.8639479768962666,0.8036464904553037,94.30126953125,19.416744232177734,18.066706696481106,118.93838500976562,-0.8319529294967651,-0.1880520582199096,1.8591734170913696,300.23309326171875,-49.71320343017578,199.0608673095703
/home/zsr/project/diffpose/ours/runs/grad/diff/zyl_xray025_se3_log_map.csv,25,0.5291358389047778,0.8684967254380036,0.7717474155650306,124.5999755859375,25.665117263793945,23.279617228325776,166.82139587402344,-0.7318854928016663,-0.2691581547260284,1.856262683868408,333.6618957519531,-48.96473693847656,243.336669921875
/home/zsr/project/diffpose/ours/runs/grad/diff/zyl_xray079_se3_log_map.csv,79,0.4773722556558876,0.8382092477168638,0.7976682858061765,73.49250030517578,13.761627197265625,16.510617810634198,101.14230346679688,-0.9838206768035888,-0.110136941075325,1.8970075845718384,252.32162475585935,-58.30415344238281,182.41305541992188
