alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-0.7936348915100098,0.021885890513658524,2.00286865234375,263.79266357421875,13.680538177490234,117.85772705078125,1.1610488891601562,86.16411590576172,17.262836456298828,87.87638854980469,17.281192779541016,26.676185607910156,0.1350980769493617,81,se3_log_map,0.8464070558547974,1.8892755508422852,-0.7761830687522888,-0.5258705615997314,272.6310729980469,159.0562286376953,-64.9627914428711
-0.7862151861190796,0.016426587477326393,1.9945776462554932,257.94976806640625,11.876407623291016,115.72833251953125,1.3584694862365723,85.29475402832031,13.078695297241211,86.29164123535156,13.090243339538574,31.976308822631836,0.1992736189858988,81,se3_log_map,0.8664261102676392,1.8817756175994873,-0.768683135509491,-0.5183706283569336,267.6310729980469,154.0561981201172,-59.96288299560547
-0.7788282632827759,0.011214758269488811,1.986571192741394,254.5033416748047,13.54207992553711,110.87571716308594,1.3266053199768066,84.91397094726562,11.553133010864258,85.6963119506836,11.566343307495117,41.54207229614258,0.1467458980041556,81,se3_log_map,0.8540533781051636,1.874601125717163,-0.7612891793251038,-0.5110212564468384,262.66314697265625,149.05487060546875,-61.070281982421875
-0.7781470417976379,0.007991875521838665,1.9808021783828735,255.12750244140625,15.421550750732422,108.13280487060547,1.2905998229980469,84.19632720947266,13.039877891540527,85.20011901855469,13.056168556213379,45.973297119140625,0.14420475700171664,81,se3_log_map,0.8517792224884033,1.868255853652954,-0.760221004486084,-0.5091664791107178,261.8389892578125,147.3189697265625,-64.173095703125
-0.780968189239502,0.007914237678050995,1.9805974960327148,257.35302734375,16.88028335571289,107.68814086914062,1.357719898223877,83.85987854003906,14.423846244812012,85.0912857055664,14.441742897033691,45.931949615478516,0.14811037696199492,81,se3_log_map,0.8561485409736633,1.8672051429748535,-0.7629193663597107,-0.5109395384788513,263.16656494140625,148.23800659179688,-67.20590209960938
-0.7853688597679138,0.009225827641785145,1.9816107749938965,260.5784912109375,18.324474334716797,108.23321533203125,1.3842164278030396,83.30555725097656,16.29650115966797,84.88458251953125,16.316152572631836,44.53312683105469,0.14484258700395003,81,se3_log_map,0.8600919246673584,1.8673341274261475,-0.7668396830558777,-0.5146951675415039,265.6131896972656,150.4886932373047,-70.41094207763672
-0.7879763245582581,0.010455768555402756,1.983597993850708,261.3511962890625,18.293987274169922,109.5665054321289,1.326647162437439,83.31871032714844,16.196874618530273,84.87841796875,16.216468811035156,42.33210372924805,0.14794270996935666,81,se3_log_map,0.8493662476539612,1.8688603639602661,-0.7694507241249084,-0.5169439911842346,266.64093017578125,152.103759765625,-70.48050689697266
-0.7873757481575012,0.011233060620725155,1.9856986999511719,259.891845703125,17.453594207763672,110.15803527832031,1.364320993423462,83.8143310546875,14.739790916442871,85.10054779052734,14.757979393005371,41.05552291870117,0.20674774999497458,81,se3_log_map,0.8581920862197876,1.8712726831436157,-0.7692494988441467,-0.5166925191879272,265.78594970703125,151.97683715820312,-68.7732162475586
-0.7854943871498108,0.01192380115389824,1.988653302192688,257.4529113769531,16.170948028564453,110.73133850097656,1.3948018550872803,84.75732421875,12.69389533996582,85.70262145996094,12.709807395935059,40.066444396972656,0.1444289080100134,81,se3_log_map,0.8625226020812988,1.874820351600647,-0.7681812644004822,-0.5152976512908936,264.2281494140625,151.33253479003906,-66.11054992675781
-0.783524215221405,0.012113716453313828,1.9903457164764404,255.04415893554688,15.153671264648438,111.07209777832031,1.376596450805664,85.45745849609375,11.048991203308105,86.16876983642578,11.062684059143066,40.07098388671875,0.14464075001887977,81,se3_log_map,0.8571821451187134,1.8770390748977661,-0.7668125033378601,-0.5137390494346619,262.53765869140625,150.59848022460938,-63.71540832519531
-0.7825987339019775,0.012614314444363117,1.991166591644287,253.5299072265625,14.480262756347656,111.67027282714844,1.357475757598877,85.65945434570312,10.001606941223145,86.24137115478516,10.013469696044922,39.675472259521484,0.14520849799737334,81,se3_log_map,0.8568090796470642,1.8782603740692139,-0.7659494280815125,-0.5133998990058899,261.5690612792969,150.57131958007812,-61.955108642578125
-0.7827104330062866,0.013367872685194016,1.9917175769805908,252.91383361816406,14.15536117553711,112.43655395507812,1.3571420907974243,85.5882797241211,9.346733093261719,86.09712219238281,9.357229232788086,38.682125091552734,0.14749466197099537,81,se3_log_map,0.858528733253479,1.8790199756622314,-0.7658520936965942,-0.5140398740768433,261.3123474121094,151.13832092285156,-60.95020294189453
-0.7838183045387268,0.014854886569082737,1.9939557313919067,252.7156219482422,13.631950378417969,113.93037414550781,1.3705718517303467,85.7909164428711,8.770845413208008,86.23809814453125,8.77939510345459,36.311588287353516,0.14446730900090188,81,se3_log_map,0.8634607791900635,1.88131844997406,-0.7669731378555298,-0.5155203342437744,261.7010192871094,152.45248413085938,-59.81101608276367
-0.7849045395851135,0.015417084097862244,1.9940193891525269,253.05007934570312,13.792011260986328,114.687255859375,1.3753416538238525,85.53387451171875,8.555085182189941,85.96064758300781,8.563257217407227,34.90128707885742,0.20680159202311188,81,se3_log_map,0.865868091583252,1.88126802444458,-0.7677462697029114,-0.516730785369873,262.1257629394531,153.46820068359375,-59.798397064208984
-0.7860721945762634,0.01568468101322651,1.9937515258789062,253.6129913330078,14.160663604736328,115.38203430175781,1.374363899230957,85.2515640258789,8.464910507202148,85.67079162597656,8.473187446594238,33.545597076416016,0.144076707016211,81,se3_log_map,0.8674605488777161,1.8807754516601562,-0.7686336636543274,-0.5178035497665405,262.6744689941406,154.5528564453125,-60.104618072509766
-0.7865915894508362,0.015075954608619213,1.9921737909317017,254.1313934326172,14.90689468383789,115.41526794433594,1.3724761009216309,84.84283447265625,8.408377647399902,85.25847625732422,8.417518615722656,33.39540481567383,0.14710964495316148,81,se3_log_map,0.8684862852096558,1.8789362907409668,-0.7688643336296082,-0.5180056095123291,262.88214111328125,155.10020446777344,-60.92941665649414
-0.7864494323730469,0.014246498234570026,1.9902130365371704,254.30198669433594,15.62118148803711,115.21430969238281,1.3747987747192383,84.43238067626953,8.247923851013184,84.83428192138672,8.257681846618652,33.83799743652344,0.1458992490079254,81,se3_log_map,0.8687383532524109,1.876855492591858,-0.7684240937232971,-0.5176916718482971,262.7280578613281,155.3040771484375,-61.572757720947266
-0.7856085300445557,0.012567433528602123,1.9872169494628906,254.32049560546875,16.60723114013672,114.37826538085938,1.3857934474945068,84.02275085449219,8.1793794631958,84.41992950439453,8.190003395080566,35.5021858215332,0.14590010000392795,81,se3_log_map,0.8682044148445129,1.8737045526504517,-0.7673770189285278,-0.5164204835891724,262.1883239746094,154.91351318359375,-62.592037200927734
-0.7841753959655762,0.010418363846838474,1.9833276271820068,254.24270629882812,17.812843322753906,113.04256439208984,1.398223876953125,83.56552124023438,8.466055870056152,83.99327850341797,8.477509498596191,38.083621978759766,0.14566761499736458,81,se3_log_map,0.8649680018424988,1.8697257041931152,-0.7656790614128113,-0.5145852565765381,261.35400390625,154.1008758544922,-63.909114837646484
-0.7829961776733398,0.008812004700303078,1.9803271293640137,254.0314483642578,18.70962905883789,112.32564544677734,1.4035468101501465,83.24588012695312,8.616083145141602,83.69058227539062,8.627603530883789,39.690696716308594,0.21264331199927256,81,se3_log_map,0.8640437126159668,1.8666952848434448,-0.7642771601676941,-0.5131726861000061,260.6767883300781,153.74778747558594,-64.61622619628906
-0.7818918228149414,0.006845079828053713,1.9770352840423584,253.91529846191406,19.83864974975586,111.38693237304688,1.4086377620697021,82.9967269897461,9.148866653442383,83.49945068359375,9.160340309143066,41.69682693481445,0.14598087104968727,81,se3_log_map,0.8636689186096191,1.863235354423523,-0.7630456686019897,-0.5115454196929932,259.9526672363281,153.3036346435547,-65.70549774169922
-0.781152069568634,0.004806238692253828,1.973691701889038,254.02565002441406,21.07065200805664,110.51591491699219,1.4104552268981934,82.76902770996094,9.985432624816895,83.36918640136719,9.996696472167969,43.60921096801758,0.14708535798126832,81,se3_log_map,0.8650970458984375,1.8595917224884033,-0.7621952891349792,-0.5100972652435303,259.41949462890625,153.03250122070312,-66.9999771118164
-0.7811728715896606,0.003228700254112482,1.9715416431427002,254.2469482421875,22.08361053466797,110.2486343383789,1.4130357503890991,82.6969223022461,10.532869338989258,83.364990234375,10.54366683959961,44.50954818725586,0.14319792098831385,81,se3_log_map,0.8669693470001221,1.856999397277832,-0.7622810006141663,-0.5092269778251648,259.2281188964844,153.28683471679688,-67.9896240234375
-0.7814911007881165,0.0019944622181355953,1.969693660736084,254.49073791503906,23.001678466796875,110.20616149902344,1.4139246940612793,82.57337188720703,10.98078441619873,83.30030059814453,10.990991592407227,45.00898742675781,0.14502829394768924,81,se3_log_map,0.8673365116119385,1.8547282218933105,-0.7625765800476074,-0.5087896585464478,259.1384582519531,153.75741577148438,-68.82859802246094
-0.7817965745925903,0.0009556117001920938,1.9683252573013306,254.4823760986328,23.693511962890625,110.37979125976562,1.411420464515686,82.53240203857422,11.098627090454102,83.27530670166016,11.10810375213623,45.16459655761719,0.14555599901359528,81,se3_log_map,0.8668938279151917,1.8529776334762573,-0.7629337310791016,-0.5083916187286377,258.9608459472656,154.2711181640625,-69.25260925292969
-0.781400740146637,-0.0006568134413100779,1.966198444366455,254.06829833984375,24.510223388671875,109.96931457519531,1.4115996360778809,82.57632446289062,11.468537330627441,83.3689193725586,11.477227210998535,46.36599349975586,0.14613465900765732,81,se3_log_map,0.8658843040466309,1.8505146503448486,-0.7626522183418274,-0.5072208642959595,258.22625732421875,154.1601104736328,-69.80127716064453
-0.7809740900993347,-0.0018177340971305966,1.9649676084518433,253.4091796875,25.02779769897461,109.7774658203125,1.4105355739593506,82.7230453491211,11.485624313354492,83.51659393310547,11.493568420410156,47.0880241394043,0.1456026270170696,81,se3_log_map,0.8658080101013184,1.8490610122680664,-0.76242995262146,-0.506199061870575,257.42828369140625,154.0743865966797,-69.9095458984375
-0.7809476256370544,-0.0027127894572913647,1.9649147987365723,252.67745971679688,25.34493637084961,109.9543685913086,1.4106407165527344,83.06494903564453,11.163543701171875,83.81175231933594,11.170753479003906,47.16579055786133,0.1469563160208054,81,se3_log_map,0.8659857511520386,1.8486789464950562,-0.7628896832466125,-0.5053388476371765,256.7410583496094,154.2236785888672,-69.74279022216797
-0.7810832858085632,-0.003410524222999811,1.9647657871246338,252.07150268554688,25.701435089111328,110.09843444824219,1.4105494022369385,83.28474426269531,10.990612030029297,84.00679779052734,10.997185707092285,47.22601318359375,0.14781938801752403,81,se3_log_map,0.8662824630737305,1.8482341766357422,-0.7633566856384277,-0.5048006176948547,256.1288757324219,154.42454528808594,-69.70063781738281
-0.7817206978797913,-0.0037860057782381773,1.965317726135254,251.62362670898438,25.951305389404297,110.5694580078125,1.414773941040039,83.52403259277344,10.627779960632324,84.19747161865234,10.6336669921875,46.68764114379883,0.14672394201625139,81,se3_log_map,0.8676061630249023,1.8484113216400146,-0.7643892168998718,-0.5046840310096741,255.7809600830078,154.93772888183594,-69.565673828125
-0.7825688719749451,-0.0036938567645847797,1.966515302658081,250.978271484375,25.957550048828125,111.46600341796875,1.419731855392456,83.74407196044922,9.786344528198242,84.31394958496094,9.791376113891602,45.39862060546875,0.1482316330075264,81,se3_log_map,0.8689242005348206,1.8493003845214844,-0.7656053900718689,-0.5049577951431274,255.44570922851562,155.73468017578125,-68.93807220458984
-0.7831512689590454,-0.003931412938982248,1.9673502445220947,250.19737243652344,26.066177368164062,112.02122497558594,1.4226126670837402,84.02130126953125,9.249333381652832,84.52886962890625,9.253691673278809,44.71757125854492,0.14901240699691698,81,se3_log_map,0.8692873120307922,1.8498071432113647,-0.7666151523590088,-0.5048524141311646,254.8661346435547,156.2046661376953,-68.48665618896484
-0.7837321162223816,-0.004340512678027153,1.9683517217636108,249.26963806152344,26.132057189941406,112.56388092041016,1.4246270656585693,84.41741180419922,8.73027515411377,84.86764526367188,8.734074592590332,44.12260055541992,0.14804876502603292,81,se3_log_map,0.8688862323760986,1.850401759147644,-0.7677831053733826,-0.5045306086540222,254.177734375,156.58485412597656,-67.95535278320312
-0.7841238975524902,-0.0049580843187868595,1.968656301498413,248.38475036621094,26.31946563720703,112.8860092163086,1.4250099658966064,84.71244049072266,8.549932479858398,85.14281463623047,8.55346393585205,43.933475494384766,0.14496448100544512,81,se3_log_map,0.8681943416595459,1.850329041481018,-0.7686219215393066,-0.5040960311889648,253.42413330078125,156.8200225830078,-67.59758758544922
