file,id_number,ncc,ssim,ssim_ori,mtre,mpd,alpha2,beta2,gamma2,bx2,by2,bz2
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray072_se3_log_map.csv,72,0.5107932600132803,0.9042675661273417,0.7728991549679094,17.820833206176758,12.325923919677734,-0.8759387135505676,0.0859976261854171,1.9185280799865725,243.4629821777344,8.842277526855469,119.08602142333984
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray040_se3_log_map.csv,40,0.5433288798570328,0.9059563090434083,0.7900791601934347,9.397454261779785,7.234438419342041,-0.8464729189872742,0.109116218984127,1.9135050773620603,247.29638671875,12.774635314941406,117.05276489257812
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray035_se3_log_map.csv,35,0.5441156030972583,0.904187427291244,0.7825214844855419,9.183539390563965,4.7954277992248535,-0.834382176399231,0.1344353854656219,1.9168472290039065,250.00335693359372,11.977821350097656,112.22124481201172
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray042_se3_log_map.csv,42,0.5172222069016023,0.9003519462320635,0.7861312074753306,17.377033233642578,6.766290664672852,-0.8250057697296143,0.182271808385849,1.930008172988892,252.2461700439453,15.07012939453125,101.08747100830078
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray002_se3_log_map.csv,2,0.5434987546152751,0.9077230114682431,0.8028342957859724,9.331536293029785,3.131274700164795,-0.7881162762641907,0.1706519126892089,1.8996086120605469,255.0697479248047,24.081588745117188,90.00452423095703
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray057_se3_log_map.csv,57,0.543832956587431,0.903612742266971,0.7938398610661948,14.553227424621582,9.068770408630371,-0.8516718745231628,0.08875422924757,1.9182151556015012,248.1582946777344,10.38250732421875,120.61536407470705
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray020_se3_log_map.csv,20,0.5292486394791165,0.9058713884790593,0.7802021753165568,8.819544792175293,3.1945295333862305,-0.8140146732330322,0.1546801477670669,1.893413782119751,250.95726013183597,19.615455627441406,109.51570129394533
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray037_se3_log_map.csv,37,0.4410226099574231,0.8834953865892372,0.7721321996191635,37.137916564941406,37.07592010498047,-0.723410427570343,0.1138295382261276,1.9500975608825684,233.95391845703125,46.32083511352539,95.80142974853516
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray025_se3_log_map.csv,25,0.5267701244940994,0.9086911655632446,0.7817361994996337,9.389015197753906,5.60944938659668,-0.8436446189880371,0.1200325414538383,1.9114537239074707,248.277587890625,11.624359130859377,115.3586883544922
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray079_se3_log_map.csv,79,0.5272213520633544,0.8967150507934933,0.7722460268149582,11.633522033691406,10.559932708740234,-0.8501084446907043,0.1019847691059112,1.9138214588165283,249.0387115478516,12.05645751953125,116.91444396972656
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray014_se3_log_map.csv,14,0.5220107456393328,0.9074477980162758,0.7748129509697697,9.05319595336914,2.47800612449646,-0.8271267414093018,0.1436022073030471,1.8935637474060056,251.45083618164065,13.24420166015625,111.80219268798828
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray045_se3_log_map.csv,45,0.5349150888598243,0.9062263919774204,0.787838534910878,8.982555389404297,5.988564968109131,-0.8471388816833496,0.1119441092014312,1.9132530689239504,246.53952026367188,12.854843139648438,117.45841217041016
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray075_se3_log_map.csv,75,0.44626683295572145,0.8787703778576735,0.7633316812462518,35.36106491088867,41.063148498535156,-0.7792934775352478,-0.033847477287054,1.997368335723877,240.5513458251953,32.91889190673828,121.28343963623048
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray061_se3_log_map.csv,61,0.5417494937656129,0.892676376241839,0.7948400691247761,9.384366035461426,2.659731388092041,-0.8302029371261597,0.141239732503891,1.9099630117416384,250.39016723632807,11.704750061035156,112.34711456298828
/home/zsr/project/diffpose/ours/runs/grad/zyl_xray018_se3_log_map.csv,18,0.5221601418437795,0.905268252179348,0.7759449568343628,9.3175630569458,1.8543205261230469,-0.8133808970451355,0.1375933289527893,1.8917237520217896,254.18800354003903,13.995857238769531,113.41908264160156
