alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-0.9163519144058228,0.1682996898889541,1.891980767250061,225.93663024902344,22.452472686767575,106.07283020019533,0.2821144461631775,54.22715759277344,24.81241798400879,59.63422393798828,24.82477569580078,10.71120548248291,30.743867874145508,0.1259573539718985,72,se3_log_map,0.6347200870513916,1.8114126920700075,-0.7603484392166138,-0.7738498449325562,217.3592071533203,175.62489318847656,-64.50508880615234
-0.9060968160629272,0.1688413172960281,1.8972340822219849,219.26612854003903,20.27170181274414,104.59260559082033,0.2683131694793701,50.832298278808594,31.26070785522461,59.675411224365234,31.274248123168945,9.9270658493042,32.74517822265625,0.1347102052532136,72,se3_log_map,0.6146342158317566,1.8189128637313845,-0.7528485059738159,-0.7663499712944031,212.3592071533203,170.62489318847656,-59.50511932373047
-0.9036487340927124,0.1722457706928253,1.9023451805114744,217.06224060058597,18.743934631347656,107.04051208496094,0.3004781603813171,51.65340805053711,32.36121368408203,60.95344924926758,32.37497329711914,9.663568496704102,33.46110153198242,0.1304885456338524,72,se3_log_map,0.6188116073608398,1.825435757637024,-0.7510258555412292,-0.7666345834732056,211.64561462402344,171.7011260986328,-55.70001220703125
-0.904853343963623,0.1759974807500839,1.908806085586548,215.6874084472656,16.703048706054688,111.00471496582033,0.3148124516010284,54.54493713378906,32.70212173461914,63.59700393676758,32.71595764160156,12.908862113952637,34.034297943115234,0.1312250052578747,72,se3_log_map,0.6235753297805786,1.83238422870636,-0.753213107585907,-0.7692869901657104,212.2515411376953,174.31747436523438,-51.50040054321289
-0.9049878120422364,0.1787638664245605,1.9149030447006223,213.16867065429688,14.86932373046875,113.80821228027344,0.3229542970657348,56.80854415893555,34.910133361816406,66.67779541015625,34.9241943359375,18.937530517578125,35.23126602172852,0.1340438043698668,72,se3_log_map,0.6251792907714844,1.8388829231262207,-0.7547912001609802,-0.7704306244850159,211.5263214111328,175.5131378173828,-47.49462127685547
-0.9049919247627258,0.1806110292673111,1.919552564620972,211.1119384765625,13.328689575195312,115.88823699951172,0.3101330697536468,58.50872039794922,36.98672866821289,69.21913146972656,37.001007080078125,23.878313064575195,36.19304275512695,0.1310382201336324,72,se3_log_map,0.6268110275268555,1.8437583446502688,-0.7560649514198303,-0.7709992527961731,210.93463134765625,176.22328186035156,-44.275047302246094
-0.9046531319618224,0.1809724122285843,1.921848177909851,209.2374267578125,12.36224365234375,116.81289672851562,0.3074702024459839,59.10893630981445,38.96078109741211,70.79412841796875,38.975433349609375,27.1527042388916,37.06917953491211,0.1342945997603237,72,se3_log_map,0.6307895183563232,1.8460361957550049,-0.7566928863525391,-0.7705475687980652,209.9981231689453,176.0408477783203,-42.10028839111328
-0.90442156791687,0.1808622926473617,1.9235239028930664,207.57102966308597,11.61981964111328,117.44003295898438,0.3058463633060455,59.475040435791016,40.72385787963867,72.08129119873047,40.73896789550781,29.75992774963379,37.86850738525391,0.1317139738239348,72,se3_log_map,0.6312038898468018,1.8475502729415891,-0.7573898434638977,-0.7698776721954346,209.0823974609375,175.7142791748047,-40.36576843261719
-0.9047874212265016,0.1803146600723266,1.9245944023132324,206.34329223632807,11.03693389892578,117.95671844482422,0.3038081228733063,59.79691696166992,42.039344787597656,73.0956802368164,42.05494689941406,31.55687522888184,38.4925422668457,0.1301537551917135,72,se3_log_map,0.6309624910354614,1.8482041358947756,-0.7586215734481812,-0.7693301439285278,208.4681701660156,175.4629364013672,-39.0758056640625
-0.90570729970932,0.179147258400917,1.924987316131592,205.4456024169922,10.6492919921875,118.31124877929688,0.3028416037559509,59.994388580322266,42.99870300292969,73.81202697753906,43.01490020751953,32.54585647583008,38.995361328125,0.1323641291819512,72,se3_log_map,0.6316477656364441,1.847872018814087,-0.7604172825813293,-0.768724262714386,208.03990173339844,175.2035675048828,-38.22860336303711
-0.9074673652648926,0.1774642914533615,1.924757480621338,205.0366058349609,10.483047485351562,118.64311981201172,0.3039677441120147,60.22951889038086,43.43735885620117,74.25900268554688,43.45415496826172,32.59492874145508,39.33098983764648,0.1333377640694379,72,se3_log_map,0.633203387260437,1.84656822681427,-0.7630207538604736,-0.7683283686637878,207.95298767089844,175.15185546875,-37.87901306152344
-0.9094063639640808,0.1753266900777816,1.92383086681366,204.91763305664065,10.599235534667969,118.66666412353516,0.3066773116588592,60.26012420654297,43.53032302856445,74.33822631835938,43.54776382446289,31.814292907714844,39.55598831176758,0.131231012288481,72,se3_log_map,0.6321865320205688,1.8444137573242188,-0.7657102346420288,-0.7677990198135376,207.9229431152344,175.00326538085938,-38.07074737548828
-0.9116126894950868,0.1728071421384811,1.9226195812225344,204.98013305664065,10.89788055419922,118.48445892333984,0.309443861246109,60.27607727050781,43.4064826965332,74.27871704101562,43.42461395263672,30.45502471923828,39.732364654541016,0.1312632919289171,72,se3_log_map,0.6306642889976501,1.841780185699463,-0.7687384486198425,-0.767159640789032,207.9297637939453,174.7777557373047,-38.65128707885742
-0.9142729043960572,0.1701986789703369,1.921304702758789,205.2641143798828,11.253921508789062,118.34480285644533,0.312694787979126,60.48184585571289,43.0572395324707,74.24270629882812,43.07615661621094,28.741973876953125,39.85367584228516,0.1332221473567187,72,se3_log_map,0.6342167258262634,1.8388934135437007,-0.7722037434577942,-0.7667596936225891,208.11672973632807,174.6924591064453,-39.41283416748047
-0.9172388911247252,0.1680090427398681,1.92061710357666,205.34466552734372,11.43340301513672,118.61131286621094,0.3142945766448974,61.12127304077149,42.94765853881836,74.70148468017578,42.967403411865234,27.62743186950684,40.146183013916016,0.1387588400393724,72,se3_log_map,0.6388010382652283,1.8366432189941408,-0.7760342359542847,-0.7667899131774902,208.29583740234372,174.8999481201172,-39.7571907043457
-0.9204190969467164,0.1660815924406051,1.9201953411102293,205.51300048828125,11.515853881835938,118.95158386230467,0.3151601254940033,62.01460266113281,42.77371597290039,75.33526611328125,42.79439163208008,26.54640388488769,40.423126220703125,0.1309950980357825,72,se3_log_map,0.6356346607208252,1.834667444229126,-0.7800487875938416,-0.7671356797218323,208.6070556640625,175.17933654785156,-40.067142486572266
-0.923615336418152,0.1643555611371994,1.9199674129486084,205.66973876953125,11.484230041503906,119.38961029052734,0.3163104355335235,63.03887939453125,42.638450622558594,76.10478210449219,42.66012573242188,25.67612648010254,40.71169662475586,0.1321814483962953,72,se3_log_map,0.640463650226593,1.832930564880371,-0.7840552926063538,-0.7676305174827576,208.9816131591797,175.50306701660156,-40.23065948486328
-0.9268233776092528,0.1625543385744094,1.9198870658874512,205.7256622314453,11.376510620117188,119.7883071899414,0.3170064985752105,64.12944793701172,42.61942672729492,77.00000762939453,42.6422004699707,24.930810928344727,41.05839920043945,0.1327372463420033,72,se3_log_map,0.6433014273643494,1.8312822580337524,-0.788189709186554,-0.7680243849754333,209.30416870117188,175.70291137695312,-40.3200569152832
-0.9296631813049316,0.1603523194789886,1.919797420501709,205.50326538085935,11.255401611328123,119.86190795898438,0.31789031624794,65.03209686279297,42.8638801574707,77.88764953613281,42.887996673583984,24.228445053100582,41.503379821777344,0.1324078389443457,72,se3_log_map,0.6437922716140747,1.829551100730896,-0.7921939492225647,-0.7678113579750061,209.3305511474609,175.44204711914062,-40.418941497802734
-0.9322794675827026,0.1582021266222,1.920058250427246,205.06369018554688,10.951187133789062,119.90882873535156,0.3192076385021209,65.96803283691406,43.35579299926758,78.93988800048828,43.38144302368164,23.908355712890625,42.02042770385742,0.1332228817045688,72,se3_log_map,0.640147864818573,1.8282033205032349,-0.796127438545227,-0.7674094438552856,209.2548370361328,174.97940063476562,-40.27305221557617
-0.9347309470176696,0.1564495265483856,1.920883655548096,204.45054626464844,10.414573669433594,120.18402099609376,0.3208618760108948,67.05316925048828,44.07685470581055,80.24273681640625,44.10417556762695,24.20391845703125,42.60297775268555,0.1287694382481277,72,se3_log_map,0.642799437046051,1.8275554180145264,-0.7999560236930847,-0.7671180367469788,209.19012451171875,174.5877685546875,-39.725528717041016
-0.9372401237487792,0.1551436930894851,1.9223108291625977,203.8818817138672,9.670486450195312,120.9048843383789,0.3230690360069275,68.39000701904297,44.83174133300781,81.7745590209961,44.86069107055664,24.9984188079834,43.170597076416016,0.130495925899595,72,se3_log_map,0.6437290906906128,1.8276011943817136,-0.8038881421089172,-0.7671124339103699,209.3754119873047,174.5626983642578,-38.80433654785156
-0.9397826194763184,0.1547624319791793,1.9248723983764648,203.18801879882807,8.586753845214844,122.40389251708984,0.3268336057662964,70.15292358398438,45.87503433227539,83.8209457397461,45.90559005737305,26.929567337036133,43.830936431884766,0.1276040179654956,72,se3_log_map,0.6453598737716675,1.829017281532288,-0.8079012036323547,-0.7676731944084167,209.8000946044922,175.16021728515625,-37.14487838745117
-0.9419832825660706,0.1537540853023529,1.926927089691162,202.414306640625,7.729927062988281,123.42655181884766,0.324533998966217,71.5698471069336,46.93945693969727,85.58946228027344,46.97182083129883,28.390701293945312,44.50083541870117,0.1265420010313391,72,se3_log_map,0.6426651477813721,1.8298137187957764,-0.8116880059242249,-0.7675625681877136,209.9481658935547,175.3323974609375,-35.85080337524414
-0.9437975883483888,0.152140662074089,1.92887020111084,201.34446716308597,7.043800354003906,124.39779663085938,0.3198537230491638,72.73422241210938,48.26168823242188,87.28950500488281,48.29597091674805,29.94451904296875,45.30351257324219,0.1261292230337858,72,se3_log_map,0.6454022526741028,1.8303629159927368,-0.8153925538063049,-0.7666639089584351,209.77835083007807,175.39979553222656,-34.523406982421875
-0.9453794956207277,0.1495710611343383,1.9294750690460205,200.72244262695312,6.860855102539063,124.68353271484376,0.3201160728931427,73.36109161376953,48.94273376464844,88.18866729736328,48.9786491394043,30.05037879943848,45.84347534179688,0.1295878663659095,72,se3_log_map,0.6426137685775757,1.8293882608413696,-0.818727970123291,-0.7650930881500244,209.597900390625,175.1087646484375,-34.137184143066406
-0.9467379450798036,0.1475133448839187,1.9299230575561523,200.6157684326172,6.853477478027344,125.14622497558594,0.320563942193985,73.9132080078125,49.11253356933594,88.74234008789062,49.14933395385742,29.85729217529297,46.10701370239258,0.1281966362148523,72,se3_log_map,0.6445604562759399,1.8285446166992188,-0.821466326713562,-0.7639025449752808,209.7945098876953,175.2924346923828,-34.014404296875
-0.947722315788269,0.1449836194515228,1.9291133880615237,201.1001739501953,7.216529846191406,124.85286712646484,0.3256271183490753,73.94194030761719,48.51442337036133,88.43675231933594,48.55150985717773,28.239336013793945,45.97987365722656,0.1265488611534238,72,se3_log_map,0.6462368965148926,1.8264917135238647,-0.8234596848487854,-0.7623901963233948,210.1171875,175.0573272705078,-34.82997131347656
-0.948246955871582,0.1422941982746124,1.9277243614196775,201.7460479736328,7.726524353027344,124.3309097290039,0.3285735249519348,73.62625122070312,47.6959114074707,87.72528076171875,47.73286819458008,26.2698917388916,45.697750091552734,0.1302148350514471,72,se3_log_map,0.6453254818916321,1.8239861726760864,-0.8247981667518616,-0.7606045007705688,210.44129943847656,174.7032470703125,-35.88646697998047
-0.9479849934577942,0.1395245641469955,1.9263712167739868,201.82525634765625,8.283477783203125,123.78591918945312,0.3290563225746155,72.9880599975586,47.41521835327149,87.03711700439453,47.45206451416016,24.994752883911133,45.62629318237305,0.1297188587486744,72,se3_log_map,0.6488176584243774,1.821701407432556,-0.8254399299621582,-0.7582355737686157,210.2400665283203,174.18475341796875,-36.60258102416992
-0.9482164978981018,0.1377597004175186,1.9272093772888184,201.9621124267578,8.426826477050781,124.78179931640624,0.3295447826385498,73.21931457519531,47.38340759277344,87.2138442993164,47.4201545715332,25.188501358032227,45.65404891967773,0.1256635929457843,72,se3_log_map,0.64786297082901,1.821636438369751,-0.8271100521087646,-0.7564911246299744,210.71774291992188,175.03982543945312,-36.30096054077149
-0.9484863877296448,0.1366712152957916,1.9286668300628664,202.0970458984375,8.355522155761719,126.1251449584961,0.325620949268341,73.6733169555664,47.4837760925293,87.6496810913086,47.52044677734375,25.975080490112305,45.69560241699219,0.1277833483181893,72,se3_log_map,0.653516411781311,1.822392821311951,-0.8287457823753357,-0.7552230358123779,211.3704833984375,176.17935180664062,-35.659461975097656
-0.9482542276382446,0.1353968828916549,1.9295529127120967,201.9939422607422,8.442169189453125,126.87091064453124,0.3219137489795685,73.747802734375,47.69647216796875,87.82762145996094,47.73308944702149,26.48647117614746,45.78243637084961,0.1255302340723574,72,se3_log_map,0.6542128324508667,1.822710037231445,-0.8297068476676941,-0.7536248564720154,211.56224060058597,176.7482147216797,-35.28461837768555
-0.9472226500511168,0.1334204822778701,1.9295899868011477,201.3954925537109,8.844291687011719,126.6184539794922,0.3267427980899811,73.21505737304688,48.13164138793945,87.61905670166016,48.1684799194336,26.442710876464844,46.00681686401367,0.1259043272584676,72,se3_log_map,0.644140899181366,1.8222116231918333,-0.8298595547676086,-0.7511060237884521,210.89830017089844,176.32240295410156,-35.36563491821289
