alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization
1.6526587009429932,0.03170079365372658,-1.55586838722229,163.45040893554688,311.907958984375,161.2162322998047,0.7721642851829529,12.380245208740234,14.656362533569336,19.18539810180664,14.65660572052002,2.7510159015655518,0.0994738033041358,42,se3_log_map
1.6507328748703003,0.030427047982811928,-1.5665415525436401,152.81492614746094,312.8985290527344,159.78623962402344,0.760918140411377,9.98861312866211,17.324352264404297,19.997642517089844,17.324495315551758,2.5912275314331055,0.10573816485702991,42,se3_log_map
1.671189785003662,0.05008770152926445,-1.5896035432815552,160.5157470703125,322.514892578125,153.21066284179688,0.8094828128814697,16.81182861328125,6.202919006347656,17.91965103149414,6.203258037567139,1.3781388998031616,0.10879534622654319,42,se3_log_map
1.6635526418685913,0.0494520366191864,-1.5736668109893799,158.5345458984375,321.6983642578125,156.743408203125,0.7901473045349121,9.929666519165039,6.842405319213867,12.058892250061035,6.842526435852051,1.2981735467910767,0.10669056000187993,42,se3_log_map
1.6433838605880737,0.041045088320970535,-1.5708703994750977,163.76124572753906,322.5917663574219,157.92086791992188,0.8136954307556152,3.718766450881958,3.4776041507720947,5.091468811035156,3.4776129722595215,0.6589720249176025,0.10569243784993887,42,se3_log_map
1.6406126022338867,0.043906185775995255,-1.5725150108337402,164.9011688232422,325.25341796875,156.50393676757812,0.8375821709632874,2.887824773788452,1.4081743955612183,3.2128782272338867,1.4081951379776,0.2504975497722626,0.10161039792001247,42,se3_log_map
1.644595980644226,0.04973936453461647,-1.573430061340332,163.4022216796875,326.6453857421875,155.6542205810547,0.8284847736358643,1.1157817840576172,1.678562045097351,2.015599012374878,1.6785390377044678,0.2131357043981552,0.11030680686235428,42,se3_log_map
1.6442205905914307,0.04643459618091583,-1.572373390197754,164.2499542236328,325.5149230957031,156.2330780029297,0.8303614854812622,0.9281817078590393,1.074012041091919,1.4195502996444702,1.0740010738372803,0.06330251693725586,0.10461880499497056,42,se3_log_map
1.642318844795227,0.04361363872885704,-1.5715205669403076,163.94337463378906,324.6839294433594,157.16651916503906,0.8397411108016968,2.556091070175171,1.2943923473358154,2.865161895751953,1.2944040298461914,0.2693270146846771,0.1026730127632618,42,se3_log_map
1.6428219079971313,0.04330313578248024,-1.5744221210479736,164.3279571533203,324.7837829589844,157.1822967529297,0.8297920227050781,2.8852760791778564,1.2804267406463623,3.1566455364227295,1.2804481983184814,0.26542016863822937,0.10527096688747406,42,se3_log_map
