alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-0.6704995632171631,0.1832890510559082,2.056283473968506,272.9941101074219,9.266807556152344,92.81748962402344,0.4311716556549072,115.22393035888672,37.18912124633789,121.07676696777344,37.266517639160156,32.4998664855957,0.0785367488861084,34,se3_log_map,0.8702965974807739,0.7860507965087891,2.0205962657928467,-0.5807808637619019,-0.5986671447753906,272.9941101074219,9.266807556152344,92.81748962402344
-0.7063119411468506,0.2136802077293396,2.0416314601898193,278.00506591796875,1.022308349609375,95.33731079101562,0.4738095998764038,105.5164794921875,42.182010650634766,113.6355972290039,42.23909378051758,27.071382522583008,0.06202340126037598,34,se3_log_map,0.883085310459137,0.7883094549179077,2.0086560249328613,-0.5939412117004395,-0.653515100479126,278.00506591796875,1.022308349609375,95.33731079101562
-0.6450628042221069,0.22951091825962067,2.101553440093994,278.6026916503906,20.909469604492188,103.60176849365234,0.4459436535835266,143.17367553710938,34.247501373291016,147.21273803710938,34.33045196533203,37.248844146728516,0.07857346534729004,34,se3_log_map,0.8644116520881653,0.7600585222244263,2.0787482261657715,-0.5454962253570557,-0.623633623123169,278.6026916503906,20.909469604492188,103.60176849365234
-0.6494096517562866,0.20870934426784515,2.0853190422058105,268.309326171875,18.18610382080078,94.77897644042969,0.4679241180419922,133.68475341796875,31.133832931518555,137.26226806640625,31.225255966186523,35.35266876220703,0.06367826461791992,34,se3_log_map,0.8744567632675171,0.7818224430084229,2.0578956604003906,-0.555553674697876,-0.6071934103965759,268.309326171875,18.18610382080078,94.77897644042969
-0.6242641806602478,0.2198258638381958,2.110921621322632,270.8980407714844,27.6512451171875,93.80744934082031,0.4900743067264557,150.36134338378906,34.566871643066406,154.28350830078125,34.697139739990234,32.24978256225586,0.07803034782409668,34,se3_log_map,0.8848264217376709,0.7751508951187134,2.088526487350464,-0.5326396822929382,-0.60008305311203,270.8980407714844,27.6512451171875,93.80744934082031
-0.6261744499206543,0.22823283076286316,2.089381694793701,274.1247863769531,24.331016540527344,93.21097564697266,0.49113255739212036,143.6719207763672,36.6319694519043,148.26841735839844,36.75514602661133,32.6673583984375,0.0607759952545166,34,se3_log_map,0.8827884793281555,0.7790178060531616,2.0698533058166504,-0.5210942029953003,-0.613139808177948,274.1247863769531,24.331016540527344,93.21097564697266
-0.6136899590492249,0.24944660067558289,2.1092846393585205,272.24493408203125,28.80162811279297,90.24512481689453,0.4941819906234741,156.5229034423828,38.26647186279297,161.1326904296875,38.42255783081055,34.27758026123047,0.07709574699401855,34,se3_log_map,0.8792622685432434,0.7875255346298218,2.094888210296631,-0.503380537033081,-0.6252177953720093,272.24493408203125,28.80162811279297,90.24512481689453
-0.6282839179039001,0.23915162682533264,2.0945796966552734,281.1817626953125,18.33991241455078,89.60903930664062,0.5019686222076416,146.38743591308594,43.996788024902344,152.85614013671875,44.140872955322266,32.6832160949707,0.06095457077026367,34,se3_log_map,0.8829116225242615,0.7863753437995911,2.0768613815307617,-0.5190408229827881,-0.6249485015869141,281.1817626953125,18.33991241455078,89.60903930664062
-0.6221634149551392,0.2379724383354187,2.1051244735717773,278.6046142578125,21.231605529785156,90.16555786132812,0.5007357597351074,151.26499938964844,41.70772933959961,156.90963745117188,41.85761642456055,33.74332809448242,0.07519173622131348,34,se3_log_map,0.8814201354980469,0.7873008251190186,2.087381601333618,-0.5174964070320129,-0.6186829209327698,278.6046142578125,21.231605529785156,90.16555786132812
-0.618299126625061,0.2388017326593399,2.1084790229797363,280.5789489746094,19.91484832763672,89.31196594238281,0.4989837110042572,153.49331665039062,43.71900177001953,159.5980987548828,43.87890625,34.56398391723633,0.061188697814941406,34,se3_log_map,0.880221962928772,0.7838727831840515,2.0912580490112305,-0.5142291188240051,-0.6168480515480042,280.5789489746094,19.91484832763672,89.31196594238281
-0.6308706402778625,0.23527513444423676,2.111104726791382,287.5381774902344,13.523124694824219,86.99002838134766,0.5040023922920227,150.72323608398438,50.92344665527344,159.0933380126953,51.088409423828125,31.061952590942383,0.07800102233886719,34,se3_log_map,0.8864795565605164,0.7895340323448181,2.0911574363708496,-0.5308696627616882,-0.6200228333473206,287.5381774902344,13.523124694824219,86.99002838134766
-0.6162548065185547,0.26683011651039124,2.1234025955200195,291.8530578613281,14.323593139648438,79.7882308959961,0.5073908567428589,163.31832885742188,58.69995880126953,173.5469970703125,58.929168701171875,32.27730178833008,0.06021523475646973,34,se3_log_map,0.8795319199562073,0.8076388835906982,2.1113855838775635,-0.5018418431282043,-0.6431194543838501,291.8530578613281,14.323593139648438,79.7882308959961
-0.6169873476028442,0.26172441244125366,2.126962661743164,291.37042236328125,13.834129333496094,80.65768432617188,0.5083203315734863,163.4671630859375,57.81732940673828,173.39076232910156,58.04191970825195,32.724090576171875,0.0771341323852539,34,se3_log_map,0.8801312446594238,0.8050243854522705,2.1136016845703125,-0.5070910453796387,-0.6376916766166687,291.37042236328125,13.834129333496094,80.65768432617188
-0.6142784953117371,0.259154736995697,2.1202023029327393,291.0563049316406,14.309661865234375,81.5370101928711,0.5084525346755981,161.46063232421875,56.96926498413086,171.21632385253906,57.187652587890625,33.161991119384766,0.061248779296875,34,se3_log_map,0.8791499137878418,0.8048551082611084,2.1070780754089355,-0.5028381943702698,-0.6343174576759338,291.0563049316406,14.309661865234375,81.5370101928711
-0.6136261820793152,0.26136884093284607,2.1219964027404785,292.510498046875,13.092292785644531,80.50357818603516,0.5086349844932556,162.57003784179688,58.86023712158203,172.89749145507812,59.0872802734375,33.40629959106445,0.0752413272857666,34,se3_log_map,0.8778402805328369,0.8056060075759888,2.109297513961792,-0.5015853643417358,-0.6360456347465515,292.510498046875,13.092292785644531,80.50357818603516
-0.6181635856628418,0.265250027179718,2.124725341796875,292.18048095703125,12.348678588867188,79.76034545898438,0.508664071559906,163.03424072265625,59.17061996459961,173.439697265625,59.3983268737793,33.21541976928711,0.06121110916137695,34,se3_log_map,0.8778906464576721,0.8073261976242065,2.1120645999908447,-0.5053868293762207,-0.6423704028129578,292.18048095703125,12.348678588867188,79.76034545898438
-0.6178620457649231,0.2643430829048157,2.1240057945251465,292.24542236328125,12.713882446289062,80.03614044189453,0.0,162.71263122558594,58.999351501464844,173.07894897460938,59.22551727294922,32.93080139160156,0.0,34,se3_log_map,0.8789353613935145,0.8064238824828404,2.111243724822998,-0.5052856206893921,-0.6413350105285645,292.24542236328125,12.713882446289062,80.03614044189453
