alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-1.0752222537994385,0.22955414652824402,1.8255069255828857,165.14077758789062,127.77583312988281,97.77622985839844,0.3880652189254761,71.81596374511719,52.68216323852539,89.06707000732422,52.720279693603516,29.920265197753906,53.194515228271484,0.08425402641296387,9,se3_log_map,0.7517848610877991,0.7701560854911804,1.738077163696289,-0.8368759155273438,-0.950827419757843,165.14077758789062,127.77583312988281,97.77622985839844
-1.1122530698776245,0.22285744547843933,1.8434910774230957,203.6708526611328,131.0863037109375,98.39376068115234,0.6227939128875732,65.83444213867188,47.67231369018555,81.28236389160156,47.703678131103516,40.97184753417969,44.11553955078125,0.07262873649597168,9,se3_log_map,0.719563901424408,0.7409750819206238,1.7398242950439453,-0.886916995048523,-0.964270293712616,203.6708526611328,131.0863037109375,98.39376068115234
-1.1044435501098633,0.2323528677225113,1.8840844631195068,209.7917022705078,152.67816162109375,93.7569351196289,0.5192844271659851,77.99170684814453,70.14384460449219,104.89454650878906,70.21377563476562,68.1494369506836,66.58638763427734,0.07388901710510254,9,se3_log_map,0.6949771642684937,0.7288269996643066,1.7808928489685059,-0.8991684913635254,-0.9558356404304504,209.7917022705078,152.67816162109375,93.7569351196289
-1.1546217203140259,0.21964147686958313,1.8420469760894775,177.96734619140625,137.72113037109375,88.89263916015625,0.5521563291549683,65.59030151367188,59.30747985839844,88.427734375,59.350154876708984,32.06191635131836,54.536705017089844,0.07143402099609375,9,se3_log_map,0.7708560228347778,0.7654114961624146,1.7243179082870483,-0.9279913306236267,-0.9895172119140625,177.96734619140625,137.72113037109375,88.89263916015625
-1.1040394306182861,0.22367434203624725,1.8459893465042114,201.2812042236328,141.56060791015625,83.96540832519531,0.6608378887176514,67.03083038330078,63.37319564819336,92.24583435058594,63.41960144042969,53.60849380493164,54.9906005859375,0.08025145530700684,9,se3_log_map,0.729677140712738,0.7488746643066406,1.7447071075439453,-0.8801957964897156,-0.9589013457298279,201.2812042236328,141.56060791015625,83.96540832519531
-1.1377846002578735,0.23536911606788635,1.806653380393982,191.4048309326172,151.37481689453125,81.43116760253906,0.6464043855667114,69.39701843261719,72.67289733886719,100.48530578613281,72.72386169433594,56.10934829711914,66.2897720336914,0.0728297233581543,9,se3_log_map,0.7486950159072876,0.7519568204879761,1.7075752019882202,-0.8802703619003296,-1.002670407295227,191.4048309326172,151.37481689453125,81.43116760253906
-1.115748405456543,0.23826786875724792,1.8286242485046387,202.43743896484375,135.4977569580078,84.81462097167969,0.6450071930885315,71.73716735839844,58.099220275878906,92.31327056884766,58.14389419555664,49.21339416503906,49.272884368896484,0.07430291175842285,9,se3_log_map,0.7237915396690369,0.7433357238769531,1.733696460723877,-0.8717488646507263,-0.9843957424163818,202.43743896484375,135.4977569580078,84.81462097167969
-1.1285427808761597,0.22239382565021515,1.8014986515045166,189.11871337890625,147.75411987304688,83.6307144165039,0.6669880747795105,62.86592102050781,68.56684112548828,93.02437591552734,68.60737609863281,49.200279235839844,62.3259391784668,0.07266712188720703,9,se3_log_map,0.7621337175369263,0.7647992372512817,1.6994853019714355,-0.8762156367301941,-0.9867631793022156,189.11871337890625,147.75411987304688,83.6307144165039
-1.0858855247497559,0.19300830364227295,1.8666553497314453,196.61399841308594,134.61151123046875,88.853515625,0.6828473210334778,59.172691345214844,54.529457092285156,80.46656799316406,54.560272216796875,40.68452072143555,47.173851013183594,0.07284712791442871,9,se3_log_map,0.7615408897399902,0.761519193649292,1.7530150413513184,-0.8934950828552246,-0.913623034954071,196.61399841308594,134.61151123046875,88.853515625
-1.0642619132995605,0.22860024869441986,1.8337368965148926,201.32412719726562,114.81844329833984,75.77416229248047,0.633572518825531,73.87277221679688,50.56098556518555,89.51870727539062,50.606754302978516,38.745052337646484,31.3817081451416,0.07433104515075684,9,se3_log_map,0.7542786002159119,0.762781023979187,1.747619390487671,-0.8320974111557007,-0.9405272603034973,201.32412719726562,114.81844329833984,75.77416229248047
-1.1001431941986084,0.24773168563842773,1.81856369972229,194.85855102539062,142.7008819580078,76.5511474609375,0.6605212092399597,76.9499740600586,68.22872924804688,102.84191131591797,68.29395294189453,51.969215393066406,56.52103042602539,0.07993245124816895,9,se3_log_map,0.7542035579681396,0.7648313045501709,1.7339797019958496,-0.8449839353561401,-0.9851341843605042,194.85855102539062,142.7008819580078,76.5511474609375
-1.0731163024902344,0.224898099899292,1.8551406860351562,200.27291870117188,131.3668670654297,78.54229736328125,0.6916382312774658,72.59771728515625,58.657310485839844,93.33332061767578,58.70888137817383,46.49681854248047,44.9544792175293,0.07965731620788574,9,se3_log_map,0.7446750998497009,0.7666111588478088,1.761817216873169,-0.8556526303291321,-0.9372150897979736,200.27291870117188,131.3668670654297,78.54229736328125
-1.112182855606079,0.1900584101676941,1.808475375175476,193.07098388671875,148.25332641601562,90.45378112792969,0.6781989932060242,47.45480728149414,65.61665344238281,80.9784164428711,65.6394271850586,47.568992614746094,61.150550842285156,0.07776522636413574,9,se3_log_map,0.7501100897789001,0.7607550621032715,1.6942543983459473,-0.8847389817237854,-0.9457827210426331,193.07098388671875,148.25332641601562,90.45378112792969
-1.0909143686294556,0.20452862977981567,1.8351554870605469,191.04403686523438,149.05868530273438,84.97692108154297,0.6935588121414185,58.30021667480469,68.90980529785156,90.26337432861328,68.94895935058594,48.67776107788086,62.1684455871582,0.07838869094848633,9,se3_log_map,0.7497044801712036,0.7652095556259155,1.7301746606826782,-0.8725271224975586,-0.9364768266677856,191.04403686523438,149.05868530273438,84.97692108154297
-1.092167854309082,0.19613081216812134,1.8539080619812012,197.8162078857422,153.26361083984375,84.06851959228516,0.6655499339103699,56.97446060180664,73.0621109008789,92.65074920654297,73.1015853881836,60.658897399902344,66.44835662841797,0.07283258438110352,9,se3_log_map,0.7400244474411011,0.750129759311676,1.7417633533477783,-0.8899763822555542,-0.9243338108062744,197.8162078857422,153.26361083984375,84.06851959228516
-1.0217490196228027,0.16077403724193573,1.8669120073318481,199.8401641845703,137.97364807128906,88.9231948852539,0.7030887603759766,66.56954956054688,57.56791305541992,88.00891876220703,57.60136795043945,42.25190353393555,48.31330490112305,0.07341957092285156,9,se3_log_map,0.7329918742179871,0.7530572414398193,1.7573370933532715,-0.8517025113105774,-0.8427096009254456,199.8401641845703,137.97364807128906,88.9231948852539
-1.0612773895263672,0.17615385353565216,1.8514760732650757,205.64144897460938,127.15625,80.75465393066406,0.7079402804374695,55.14533233642578,54.995872497558594,77.88166809082031,55.02231216430664,51.59257888793945,43.0301628112793,0.07295823097229004,9,se3_log_map,0.7279090285301208,0.7524182796478271,1.7394307851791382,-0.871117115020752,-0.8869967460632324,205.64144897460938,127.15625,80.75465393066406
-1.0370581150054932,0.17938417196273804,1.8643625974655151,198.45346069335938,147.4431915283203,90.42477416992188,0.7033248543739319,65.7145004272461,65.03861999511719,92.45765686035156,65.08113098144531,44.65780258178711,56.81759262084961,0.07358527183532715,9,se3_log_map,0.7491542100906372,0.7626217603683472,1.759116530418396,-0.853793740272522,-0.8702415823936462,198.45346069335938,147.4431915283203,90.42477416992188
-0.9843250513076782,0.13164785504341125,1.8578975200653076,208.3585662841797,135.30364990234375,91.30704498291016,0.7059323787689209,76.35748291015625,55.628379821777344,94.47212219238281,55.66893768310547,43.82925033569336,43.54899597167969,0.07375955581665039,9,se3_log_map,0.7325159311294556,0.757440447807312,1.747304081916809,-0.8288661241531372,-0.794415295124054,208.3585662841797,135.30364990234375,91.30704498291016
-0.9728463888168335,0.16230177879333496,1.8305071592330933,200.18014526367188,141.80950927734375,83.75534057617188,0.715161919593811,84.49809265136719,63.579383850097656,105.74623107910156,63.643165588378906,47.4650993347168,52.14175796508789,0.0749516487121582,9,se3_log_map,0.7419439554214478,0.7601624131202698,1.7396694421768188,-0.7851728200912476,-0.8217334747314453,200.18014526367188,141.80950927734375,83.75534057617188
-0.9285751581192017,0.1098991185426712,1.863755702972412,200.83351135253906,138.25839233398438,79.3168716430664,0.7104732394218445,101.95756530761719,63.38566589355469,120.05451965332031,63.43693161010742,62.410396575927734,55.809391021728516,0.08549785614013672,9,se3_log_map,0.7761792540550232,0.7818636298179626,1.7589935064315796,-0.7928062081336975,-0.7360827326774597,200.83351135253906,138.25839233398438,79.3168716430664
-0.942793071269989,0.16488856077194214,1.7753074169158936,212.75477600097656,127.94560241699219,70.74688720703125,0.6964889764785767,102.69420623779297,64.49081420898438,121.26485443115234,64.58171081542969,62.469749450683594,46.42192840576172,0.07605743408203125,9,se3_log_map,0.7582452297210693,0.7707602977752686,1.6992862224578857,-0.726966917514801,-0.8173454999923706,212.75477600097656,127.94560241699219,70.74688720703125
-0.9101098775863647,0.021115152165293694,1.8498073816299438,220.4375762939453,116.32398986816406,82.50985717773438,0.6433517336845398,116.99718475341797,52.40950012207031,128.19943237304688,52.432743072509766,74.45397186279297,50.60528564453125,0.07212471961975098,9,se3_log_map,0.7322071194648743,0.7407058477401733,1.7138751745224,-0.8217684626579285,-0.6476680040359497,220.4375762939453,116.32398986816406,82.50985717773438
-0.9166489839553833,0.08551323413848877,1.902388334274292,207.23716735839844,157.1501007080078,79.61133575439453,0.6675207614898682,112.91602325439453,79.62394714355469,138.1665802001953,79.69969177246094,74.54476928710938,68.99064636230469,0.07464385032653809,9,se3_log_map,0.7376105189323425,0.74839186668396,1.7867728471755981,-0.8147346377372742,-0.6947841644287109,207.23716735839844,157.1501007080078,79.61133575439453
-0.9281663298606873,0.06056368723511696,1.9119234085083008,204.6548309326172,143.8879852294922,90.16510772705078,0.723625123500824,111.4517593383789,62.72693634033203,127.89122009277344,62.77368927001953,57.425479888916016,55.83194351196289,0.07323050498962402,9,se3_log_map,0.7606644630432129,0.7627002000808716,1.781165599822998,-0.8444132804870605,-0.6762735247612,204.6548309326172,143.8879852294922,90.16510772705078
-0.9230555295944214,0.1425624042749405,1.7716566324234009,196.62081909179688,162.6145782470703,80.83796691894531,0.7150734066963196,109.39195251464844,82.78592681884766,137.1864013671875,82.94361877441406,61.601036071777344,72.02932739257812,0.0760197639465332,9,se3_log_map,0.7425488233566284,0.7618388533592224,1.6914896965026855,-0.7216683030128479,-0.7852370142936707,196.62081909179688,162.6145782470703,80.83796691894531
-0.9338153600692749,0.04019392654299736,1.824183464050293,208.1542510986328,138.9494171142578,90.46551513671875,0.7298520803451538,101.8497543334961,59.0448112487793,117.72706604003906,59.099342346191406,60.91886901855469,53.12481689453125,0.07244062423706055,9,se3_log_map,0.7556649446487427,0.7594490051269531,1.6918872594833374,-0.820095956325531,-0.6887373328208923,208.1542510986328,138.9494171142578,90.46551513671875
-0.9075539112091064,0.042583856731653214,1.813838005065918,196.0511932373047,155.73411560058594,86.72322082519531,0.7275983095169067,114.25477600097656,73.99353790283203,136.1219940185547,74.10468292236328,67.16275024414062,70.50825500488281,0.0728757381439209,9,se3_log_map,0.7473163604736328,0.7557487487792969,1.6914777755737305,-0.7903685569763184,-0.6759326457977295,196.0511932373047,155.73411560058594,86.72322082519531
-0.8704337477684021,0.09438055008649826,1.8407034873962402,187.99118041992188,171.49888610839844,86.25567626953125,0.7298394441604614,129.24148559570312,88.82875061035156,156.82444763183594,89.02162170410156,61.25260925292969,82.89546203613281,0.07587122917175293,9,se3_log_map,0.7724367380142212,0.7834395170211792,1.7475625276565552,-0.7374123930931091,-0.6892721056938171,187.99118041992188,171.49888610839844,86.25567626953125
-0.9454565644264221,0.11908241361379623,1.761081576347351,170.1494598388672,187.0590362548828,93.23131561279297,0.7366858124732971,98.03436279296875,104.07679748535156,142.97802734375,104.24385070800781,50.071678161621094,101.74927520751953,0.07413673400878906,9,se3_log_map,0.7686973214149475,0.7777909636497498,1.666488766670227,-0.7513005137443542,-0.783378005027771,170.1494598388672,187.0590362548828,93.23131561279297
-0.9495798349380493,0.06818010658025742,1.8150012493133545,156.3057098388672,208.12380981445312,93.24118041992188,0.7415969371795654,91.0660629272461,127.5149917602539,156.6942901611328,127.67837524414062,59.02316665649414,126.83214569091797,0.07252192497253418,9,se3_log_map,0.7614742517471313,0.7717585563659668,1.6913155317306519,-0.8131385445594788,-0.7270281910896301,156.3057098388672,208.12380981445312,93.24118041992188
