id_number,file,ncc,ssim,mtre,mpd,geo_r,geo_t,alpha2,beta2,gamma2,bx2,by2,bz2
25,/home/zsr/project/diffpose/ours/deepfluoro/runs/wsr/4/specimen04_xray025_se3_log_map.csv,0.733322978,0.777457952,1.091178083,2.737517881,1.107514478,5.68205595,1.569607019,0.048796415,-1.788383961,230.8905945,367.2671509,207.1573639
7,/home/zsr/project/diffpose/ours/deepfluoro/runs/wsr/4/specimen04_xray007_se3_log_map.csv,0.788210332,0.820560694,0.69577589,2.087948012,0.565361114,2.162724733,1.912472248,-0.016081313,-1.745589018,64.58055878,288.1808167,232.838501
22,/home/zsr/project/diffpose/ours/deepfluoro/runs/wsr/4/specimen04_xray022_se3_log_map.csv,0.780926764,0.695367873,1.545966649,2.649042177,0.084354088,7.197472095,1.569145679,-0.070298932,-1.732731104,91.36816406,345.2038269,257.7947388
11,/home/zsr/project/diffpose/ours/deepfluoro/runs/wsr/4/specimen04_xray011_se3_log_map.csv,0.855260253,0.864542782,0.805904591,2.543887901,0.53854472,4.063896179,1.317769051,-0.115167335,-1.711205602,182.8465729,383.453064,252.4879456
44,/home/zsr/project/diffpose/ours/deepfluoro/runs/wsr/4/specimen04_xray044_se3_log_map.csv,0.761469007,0.822518826,4.241483116,3.12199192,2.203551023,20.19081306,2.026235104,0.128817573,-1.761054635,199.1552734,414.0224915,230.056839
40,/home/zsr/project/diffpose/ours/deepfluoro/runs/wsr/4/specimen04_xray040_se3_log_map.csv,0.779759765,0.77976203,0.916514361,1.961557436,0.714428841,5.097899437,1.672363281,0.029857513,-1.788573861,249.9807587,386.5913696,249.9726868
42,/home/zsr/project/diffpose/ours/deepfluoro/runs/wsr/4/specimen04_xray042_se3_log_map.csv,0.785707951,0.779833972,0.708400273,2.42823391,0.625889715,4.405877113,1.84777379,0.069333933,-1.777250528,224.4700928,406.6404114,243.0151062
20,/home/zsr/project/diffpose/ours/deepfluoro/runs/wsr/4/specimen04_xray020_se3_log_map.csv,0.855781198,0.864559174,0.524722451,2.424950171,0.476529013,1.858156562,1.31458807,-0.117492177,-1.711444736,183.2838898,383.4422913,252.9017639
43,/home/zsr/project/diffpose/ours/deepfluoro/runs/wsr/4/specimen04_xray043_se3_log_map.csv,0.771773458,0.838086009,1.535708332,1.502271938,1.094287481,7.598013878,1.934028864,0.089917421,-1.76783824,210.5901794,413.8120422,239.0350952
26,/home/zsr/project/diffpose/ours/deepfluoro/runs/wsr/4/specimen04_xray026_se3_log_map.csv,0.746587574,0.812223911,0.882187569,2.527361441,0.819427116,4.796932697,1.569954515,0.04535567,-1.790550351,227.8413544,368.2196655,221.2909393
