% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=211509, Wed Nov 26 23:44:50 2025, <python>{}</python>
1 15 0.9436890082254509 1 0 0.02 0.02 0.02 2.0 2.0 2.0
2 30 1.0083352457886714 1 0 0.02 0.02 0.02 2.0 2.0 2.0
3 45 1.1895442555468443 1 0 0.02 0.02 0.02 2.0 2.0 2.0
4 60 1.4514966170425554 1 0 0.02 0.02 0.02 2.0 2.0 2.0
5 75 1.6198995724696224 1 0 0.02 0.02 0.02 2.0 2.0 2.0
6 90 1.9588951004047146 1 0 0.02 0.02 0.02 2.0 2.0 2.0
