id_number,file,ncc,ssim,mtre,mpd,geo_r,geo_t,alpha2,beta2,gamma2,bx2,by2,bz2
20,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray020_se3_log_map.csv,0.8581916689872742,0.8709937334060669,0.4266172647476196,1.6429332494735718,0.32799497835829466,2.2310893535614014,1.5196818113327026,0.0427747555077075,-1.650412917137146,210.17984008789065,269.8124694824219,293.8910522460937
7,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray007_se3_log_map.csv,0.8501601815223694,0.804072916507721,0.5032426118850708,1.7401915788650513,0.440691305064782,1.6797709465026855,1.5299038887023926,0.0357663556933403,-1.6937949657440186,108.0308837890625,271.1446838378906,293.1632080078125
5,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray005_se3_log_map.csv,0.8744881749153137,0.8755744695663452,0.4009682536125183,1.5544483661651611,0.28161601179979595,2.0352749824523926,1.538077473640442,0.0492605604231357,-1.6804090738296509,197.06304931640625,272.3336181640625,295.30438232421875
10,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray010_se3_log_map.csv,0.8351983428001404,0.7912337183952332,0.6296002268791199,2.2113590240478516,0.6435285310339289,1.7719305753707886,1.5319452285766602,0.0365797504782676,-1.706452250480652,101.95438385009766,271.0610656738281,291.0003967285156
18,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray018_se3_log_map.csv,0.8596798181533813,0.8612814545631409,0.355824202299118,1.8195865154266357,0.3081860637274237,1.8615890741348269,1.5228391885757446,0.0464622899889946,-1.660530924797058,207.23855590820312,270.6785888671875,294.4772033691406
21,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray021_se3_log_map.csv,0.8584408760070801,0.8689254522323608,0.4141824245452881,1.752015233039856,0.316750290609897,2.17467999458313,1.5180399417877195,0.0400281138718128,-1.6494053602218628,210.9546813964844,269.370361328125,294.1264038085937
14,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray014_se3_log_map.csv,0.8290998935699463,0.8017242550849915,0.490493506193161,1.6381663084030151,0.3635237206817556,1.9578049182891848,1.5252305269241333,0.0370508283376693,-1.7168680429458618,101.91461181640624,271.6312255859375,289.17333984375
3,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray003_se3_log_map.csv,0.8540680408477783,0.8823124766349792,0.4593804180622101,1.8509950637817383,0.30826237435073883,2.2775676250457764,1.5137248039245603,0.0401784665882587,-1.6654658317565918,210.31637573242188,269.71893310546875,308.9642333984375
22,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray022_se3_log_map.csv,0.8593170642852783,0.8512584567070007,0.3764456510543823,1.598754644393921,0.3089068763578323,2.0847864151000977,1.5219972133636477,0.0394054874777793,-1.641807198524475,213.4374237060547,269.781005859375,294.12353515625
6,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray006_se3_log_map.csv,0.8414484262466431,0.8500189781188965,0.297966331243515,1.6468054056167603,0.28786603666619115,1.7848472595214844,1.522063374519348,0.0407242141664028,-1.6558328866958618,209.38479614257807,270.5572509765625,296.7808532714844
1,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray001_se3_log_map.csv,0.8756217956542969,0.8849648237228394,0.2773430645465851,1.452211856842041,0.13555871088713192,1.5275787115097046,1.5151934623718262,0.039334699511528,-1.681723713874817,208.7608337402344,271.0859375,328.0762634277344
12,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray012_se3_log_map.csv,0.8313989043235779,0.7977436780929565,0.4210236072540283,2.178818464279175,0.28806531747962216,1.625802993774414,1.5284490585327148,0.0372433066368103,-1.7139922380447388,101.86296844482422,271.539794921875,289.6279602050781
15,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray015_se3_log_map.csv,0.8328263163566589,0.7632878422737122,0.2830083668231964,2.1327314376831055,0.3278148488595953,1.1322587728500366,1.551008224487305,0.0376230999827384,-1.672519326210022,106.87149810791016,269.1208801269531,275.5406188964844
11,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray011_se3_log_map.csv,0.8326352834701538,0.7889617681503296,0.4472791850566864,1.8563504219055176,0.45951102080844625,1.0062037706375122,1.5332484245300293,0.03685187920928,-1.7086827754974363,101.69995880126952,271.06494140625,290.655029296875
0,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray000_se3_log_map.csv,0.8729551434516907,0.8804555535316467,0.4141334891319275,1.556864619255066,0.26394248215402666,1.9376747608184812,1.515805959701538,0.0406880863010883,-1.677617073059082,208.7013092041016,270.985107421875,323.58612060546875
13,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray013_se3_log_map.csv,0.868618369102478,0.8762650489807129,0.3830370008945465,1.6301910877227783,0.3423521163488282,1.678734540939331,1.527374267578125,0.0435286238789558,-1.6485841274261477,210.56985473632807,270.94512939453125,294.3171691894531
23,/home/zsr/project/diffpose/ours/deepfluoro/runs/3/norm/specimen03_xray023_se3_log_map.csv,0.8708325624465942,0.8847578763961792,0.2904824018478393,1.6655718088150024,0.1685713722306936,1.6286388635635376,1.5128824710845947,0.0398493036627769,-1.677265167236328,208.815673828125,270.71453857421875,322.9731140136719
