alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-0.8720881938934326,-0.007476013153791428,1.946287751197815,250.31857299804688,-40.88926696777344,159.4781494140625,0.498710036277771,83.23748779296875,60.97262191772461,103.18013763427734,61.04045104980469,0.13520499499281868,3,se3_log_map,0.619365930557251,1.8010597229003906,-0.8448001742362976,-0.5651885867118835,296.96868896484375,159.1598663330078,9.117897033691406
-0.8709020018577576,-0.0066780936904251575,1.9470841884613037,250.2928466796875,-41.102455139160156,159.45248413085938,0.4986298084259033,83.87405395507812,61.038700103759766,103.73321533203125,61.10752487182617,0.13427112100180238,3,se3_log_map,0.6190507411956787,1.802512764930725,-0.8435770273208618,-0.5649161338806152,296.9664611816406,159.09498596191406,9.426387786865234
-0.8695903420448303,-0.0060645416378974915,1.9476348161697388,250.26287841796875,-41.28155517578125,159.3809356689453,0.49859461188316345,84.56304168701172,61.080322265625,104.3154525756836,61.150238037109375,0.13352981297066435,3,se3_log_map,0.6202370524406433,1.803705096244812,-0.8422321677207947,-0.5644704103469849,296.93243408203125,158.9700927734375,9.717964172363281
-0.8681430220603943,-0.005707413889467716,1.9474109411239624,250.4165496826172,-41.28436279296875,159.1085205078125,0.4979720711708069,85.2911148071289,61.18062973022461,104.9649658203125,61.25202560424805,0.13584001996787265,3,se3_log_map,0.6195565462112427,1.804128885269165,-0.8405749797821045,-0.5639505386352539,296.9181213378906,158.7455596923828,9.724275588989258
-0.8674190640449524,-0.005662710405886173,1.9475257396697998,250.74722290039062,-41.226722717285156,159.02499389648438,0.49847325682640076,85.65635681152344,61.438472747802734,105.41203308105469,61.510826110839844,0.20255834696581587,3,se3_log_map,0.6197798252105713,1.8044898509979248,-0.8399143815040588,-0.5634890198707581,297.1473693847656,158.73687744140625,9.55675983428955
-0.867183268070221,-0.005340155214071274,1.9476733207702637,251.27879333496094,-41.239830017089844,159.3297119140625,0.49884459376335144,85.78935241699219,61.95897674560547,105.82404327392578,62.03200149536133,0.13560803898144513,3,se3_log_map,0.6188727021217346,1.804837703704834,-0.839576005935669,-0.5635939836502075,297.7137756347656,159.14466857910156,9.522562026977539
-0.8665528297424316,-0.0052295564673841,1.947417140007019,251.88600158691406,-41.11650848388672,159.2100372314453,0.49916285276412964,86.10098266601562,62.43217086791992,106.35391235351562,62.50640106201172,0.13831512903561816,3,se3_log_map,0.6214632391929626,1.8048588037490845,-0.8388123512268066,-0.5633770823478699,298.1448974609375,159.1997833251953,9.156024932861328
-0.8654789924621582,-0.0055274348706007,1.946467399597168,252.53819274902344,-40.787208557128906,158.66871643066406,0.5003734827041626,86.60266876220703,62.808170318603516,106.98078918457031,62.884178161621094,0.13973957597045228,3,se3_log_map,0.6217693090438843,1.8042223453521729,-0.8375653028488159,-0.5627150535583496,298.3891906738281,158.9080352783203,8.446242332458496
-0.8642318248748779,-0.00592440739274025,1.9453390836715698,253.12548828125,-40.42198181152344,157.97793579101562,0.49945905804634094,87.18684387207031,63.10449981689453,107.6277084350586,63.18239974975586,0.13985229999525473,3,se3_log_map,0.6220243573188782,1.8034380674362183,-0.836135983467102,-0.5619052648544312,298.509033203125,158.46519470214844,7.685146331787109
-0.8631532192230225,-0.005769373849034309,1.944591760635376,253.7154998779297,-40.18519592285156,157.484130859375,0.4976205825805664,87.71675109863281,63.48915100097656,108.28250122070312,63.56881332397461,0.1405015159980394,3,se3_log_map,0.6231803894042969,1.8031761646270752,-0.8347211480140686,-0.5616004467010498,298.7314147949219,158.23104858398438,7.109299182891846
