alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-1.1256906986236572,0.06662492454051971,1.7531558275222778,146.135498046875,25.02179718017578,135.79747009277344,0.0,40.929725646972656,18.73857879638672,45.015296936035156,18.743762969970703,16.850521087646484,0.0,28,se3_log_map,0.8581591617157265,1.5799345970153809,-0.9365907907485962,-0.8672714829444885,146.135498046875,25.02179718017578,135.79747009277344
-1.1255006790161133,0.06653015315532684,1.7446436882019043,146.00497436523438,24.36571502685547,136.4840545654297,0.8702955568842227,37.323184967041016,18.553857803344727,41.68052291870117,18.55817985534668,16.520328521728516,0.09620141983032227,28,se3_log_map,0.8574788570404053,1.572679877281189,-0.931661069393158,-0.8699895143508911,146.00497436523438,24.36571502685547,136.4840545654297
-1.1451692581176758,0.11683036386966705,1.7924304008483887,147.26634216308594,23.260448455810547,140.13775634765625,1.0872680630015297,68.39630126953125,16.841764450073242,70.4393310546875,16.851606369018555,7.512846946716309,0.07987332344055176,28,se3_log_map,0.8625428676605225,1.632983922958374,-0.9477087259292603,-0.9099155068397522,147.26634216308594,23.260448455810547,140.13775634765625
-1.1748846769332886,0.07328274846076965,1.7347806692123413,151.01544189453125,27.202945709228516,142.27346801757812,1.2148183916678397,34.4750862121582,14.125362396240234,37.25664520263672,14.125977516174316,12.549168586730957,0.09242677688598633,28,se3_log_map,0.8002816438674927,1.5507081747055054,-0.9643744230270386,-0.9136658906936646,151.01544189453125,27.202945709228516,142.27346801757812
-1.161010503768921,0.07365639507770538,1.7254308462142944,150.27178955078125,27.67814826965332,139.60519409179688,1.1675969362690402,29.127992630004883,15.363343238830566,32.93132781982422,15.364521026611328,11.761655807495117,0.07926368713378906,28,se3_log_map,0.8085641860961914,1.5478966236114502,-0.946829617023468,-0.907509982585907,150.27178955078125,27.67814826965332,139.60519409179688
-1.160372257232666,0.05609571188688278,1.6338846683502197,146.6783447265625,30.596616744995117,148.63758850097656,1.275054843956584,25.353853225708008,6.231807231903076,26.10849380493164,6.232281684875488,4.164733409881592,0.09466552734375,28,se3_log_map,0.8369888067245483,1.460849404335022,-0.9034180045127869,-0.9239470362663269,146.6783447265625,30.596616744995117,148.63758850097656
-1.1526046991348267,0.08128571510314941,1.6800537109375,147.43182373046875,28.785564422607422,146.90277099609375,1.3045723340365918,22.060989379882812,8.749832153320312,23.732824325561523,8.750650405883789,3.491569995880127,0.07958745956420898,28,se3_log_map,0.8580344915390015,1.5163935422897339,-0.9087032079696655,-0.9231047630310059,147.43182373046875,28.785564422607422,146.90277099609375
-1.1881904602050781,0.049038663506507874,1.6740549802780151,144.9381866455078,26.12164878845215,148.76803588867188,1.319280459980361,18.101675033569336,9.790273666381836,20.579605102539062,9.790873527526855,3.7769899368286133,0.09316897392272949,28,se3_log_map,0.8634633421897888,1.4814059734344482,-0.9536877870559692,-0.9248682260513306,144.9381866455078,26.12164878845215,148.76803588867188
-1.1750261783599854,0.05209112539887428,1.6800135374069214,145.00799560546875,26.919588088989258,150.30511474609375,1.3105496726993164,12.725485801696777,8.758286476135254,15.448161125183105,8.758563995361328,2.3558614253997803,0.07779145240783691,28,se3_log_map,0.8644412159919739,1.4927737712860107,-0.944580614566803,-0.9157252907752991,145.00799560546875,26.919588088989258,150.30511474609375
-1.194273829460144,0.03616167604923248,1.6812458038330078,142.78787231445312,26.17220687866211,151.17465209960938,1.329660763586629,19.972126007080078,9.44987964630127,22.094934463500977,9.450584411621094,2.1676809787750244,0.09547114372253418,28,se3_log_map,0.875247597694397,1.4780107736587524,-0.9703541994094849,-0.916312038898468,142.78787231445312,26.17220687866211,151.17465209960938
-1.2023898363113403,0.0025695590302348137,1.6553153991699219,143.81893920898438,21.382139205932617,155.66571044921875,1.3387242625101756,32.050472259521484,14.890796661376953,35.34075164794922,14.893126487731934,3.3661434650421143,0.07761478424072266,28,se3_log_map,0.8800418972969055,1.4340118169784546,-0.9810905456542969,-0.9048815369606018,143.81893920898438,21.382139205932617,155.66571044921875
-1.2305853366851807,-0.006591068580746651,1.6753616333007812,140.46279907226562,22.608287811279297,155.84271240234375,1.3511746474553592,44.00242233276367,14.197286605834961,46.23609161376953,14.20213794708252,5.534090518951416,0.09251689910888672,28,se3_log_map,0.8803351521492004,1.4346182346343994,-1.0204240083694458,-0.9103566408157349,140.46279907226562,22.608287811279297,155.84271240234375
-1.229123592376709,-0.026604602113366127,1.6617220640182495,138.9388885498047,27.426029205322266,158.29043579101562,1.359338496365245,50.0241813659668,11.90389633178711,51.4210205078125,11.909187316894531,5.828232288360596,0.07732129096984863,28,se3_log_map,0.8773419260978699,1.4119924306869507,-1.0223989486694336,-0.8986823558807373,138.9388885498047,27.426029205322266,158.29043579101562
