alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-0.9789285659790039,-0.043095581233501434,1.4726918935775757,140.5186309814453,97.62191772460938,156.19476318359375,0.4060714542865753,141.58407592773438,62.35564422607422,154.7070770263672,62.4930419921875,18.49828338623047,102.27993774414062,0.12359809500048868,44,se3_log_map,0.7233781814575195,1.3236236572265625,-0.7460141777992249,-0.7589845657348633,125.58704376220703,229.9929656982422,0.04603070765733719
-0.9801196455955505,-0.03818134218454361,1.4620802402496338,152.498046875,102.59122467041016,155.8554229736328,0.2423417717218399,144.65777587890625,67.75044250488281,159.73727416992188,67.9291763305664,33.95930862426758,106.79761505126953,0.1423731660033809,44,se3_log_map,0.6961133480072021,1.316123366355896,-0.7385141253471375,-0.7664843797683716,133.0870361328125,237.49288940429688,-7.453929424285889
-0.9736171960830688,-0.038847800344228745,1.454933762550354,152.1021728515625,101.76934814453125,150.71536254882812,0.30397829413414,149.36483764648438,66.7208480834961,163.58950805664062,66.9181137084961,36.29834747314453,107.10726928710938,0.13836073101265356,44,se3_log_map,0.7105131149291992,1.311173915863037,-0.7310488224029541,-0.7627910375595093,131.7721405029297,232.67701721191406,-9.69041633605957
-0.9681078791618347,-0.037198569625616074,1.4504904747009277,148.72401428222656,100.7297134399414,144.9207305908203,0.31506091356277466,152.5558319091797,65.64302825927734,166.07916259765625,65.85034942626953,38.78964614868164,106.46405792236328,0.1400597750034649,44,se3_log_map,0.7148211002349854,1.3094813823699951,-0.7239600419998169,-0.7607719898223877,127.51392364501953,226.61175537109375,-11.378118515014648
-0.9652878642082214,-0.03716611862182617,1.4534428119659424,141.63821411132812,97.72296142578125,142.4919891357422,0.3451296091079712,152.31239318847656,62.795562744140625,164.7493438720703,62.98759460449219,37.093814849853516,103.66268157958984,0.13758620400039945,44,se3_log_map,0.7266074419021606,1.3129394054412842,-0.7233188152313232,-0.7577177882194519,122.01136016845703,220.33033752441406,-8.557770729064941
-0.961209774017334,-0.03752351924777031,1.4567948579788208,134.8916778564453,94.8555908203125,142.0081329345703,0.3832889795303345,152.3787841796875,60.654293060302734,164.00682067871094,60.8316650390625,36.94033432006836,101.83905792236328,0.13543039100477472,44,se3_log_map,0.7634249925613403,1.3169184923171997,-0.7222371101379395,-0.7532675266265869,117.35881042480469,215.58682250976562,-4.401925086975098
-0.9594991207122803,-0.03731192648410797,1.460915446281433,128.0448760986328,91.64897155761719,141.4828643798828,0.39963299036026,151.40423583984375,59.062110900878906,162.51638793945312,59.22433853149414,40.88850784301758,99.17229461669922,0.13976418299716897,44,se3_log_map,0.7954012155532837,1.3212175369262695,-0.7227734327316284,-0.7509169578552246,112.63468933105469,210.67543029785156,-0.19642199575901031
-0.9573063254356384,-0.03814603388309479,1.4662364721298218,121.52641296386719,88.49505615234375,141.64886474609375,0.39903125166893005,150.27789306640625,58.222286224365234,161.1622772216797,58.372379302978516,47.3792724609375,97.0869140625,0.1382532149873441,44,se3_log_map,0.8116899728775024,1.3262383937835693,-0.7242377400398254,-0.7470974922180176,108.50799560546875,206.35546875,4.284611701965332
-0.957112193107605,-0.03886614367365837,1.4729387760162354,115.96371459960938,85.53652954101562,143.59280395507812,0.42669451236724854,148.0446014404297,57.72012710571289,158.8987579345703,57.85385513305664,52.977684020996094,95.03243255615234,0.13324702299723867,44,se3_log_map,0.8303041458129883,1.332014799118042,-0.7276653051376343,-0.7445706725120544,105.61707305908203,203.86380004882812,9.442279815673828
-0.9586275815963745,-0.03876050189137459,1.4792191982269287,111.53236389160156,83.048583984375,146.03573608398438,0.43667447566986084,145.34780883789062,57.66359329223633,156.36839294433594,57.78135681152344,57.97248840332031,93.07292938232422,0.13355677199433558,44,se3_log_map,0.8332805633544922,1.337327003479004,-0.7315487861633301,-0.7441109418869019,103.55516815185547,202.55416870117188,14.210905075073242
-0.960338830947876,-0.03815017640590668,1.4848153591156006,108.80082702636719,81.27289581298828,150.2669677734375,0.43941009044647217,142.79006958007812,57.606224060058594,153.9723358154297,57.70496368408203,60.0882568359375,92.00009155273438,0.13547789500444196,44,se3_log_map,0.8347135782241821,1.3422017097473145,-0.734920084476471,-0.7443546652793884,103.14866638183594,203.627685546875,19.271202087402344
-0.9623369574546814,-0.03704679757356644,1.4905805587768555,106.85549926757812,79.77082824707031,155.44772338867188,0.44964683055877686,140.04110717773438,57.806121826171875,151.50267028808594,57.88494873046875,61.90872573852539,91.35639953613281,0.1375513060047524,44,se3_log_map,0.8383216857910156,1.347379446029663,-0.7382479906082153,-0.745130717754364,103.56375885009766,205.9008026123047,24.530540466308594
-0.964586615562439,-0.03602157160639763,1.4963330030441284,105.9210205078125,78.54676818847656,160.88314819335938,0.4547741115093231,137.22894287109375,58.149906158447266,149.04092407226562,58.210533142089844,63.53995895385742,91.05412292480469,0.13551010900118854,44,se3_log_map,0.8378966450691223,1.3524322509765625,-0.7418205738067627,-0.7460444569587708,104.85862731933594,208.90093994140625,29.34109878540039
