% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=3, Mon Feb 16 14:25:51 2026
1 20 -0.17898549713499368 -0.06255850313968372 0.04865362443047262 0.17184991383577158 0.8838325736753909 0.9241141808059911 0.9548840544769912 0.9705256506522864 1.0849438481356222 1.1550005250508821
2 40 -0.17898549713499368 -0.06255850313968372 0.04865362443047262 0.17184991383577158 0.8838325736753909 0.9241141808059911 0.9548840544769912 0.9705256506522864 1.0849438481356222 1.1550005250508821
3 60 -0.17898549713499368 -0.06255850313968372 0.04865362443047262 0.17184991383577158 0.8838325736753909 0.9241141808059911 0.9548840544769912 0.9705256506522864 1.0849438481356222 1.1550005250508821
4 80 -0.17898549713499368 -0.06255850313968372 0.04865362443047262 0.17184991383577158 0.8838325736753909 0.9241141808059911 0.9548840544769912 0.9705256506522864 1.0849438481356222 1.1550005250508821
5 100 -0.17898549713499368 -0.06255850313968372 0.04865362443047262 0.17184991383577158 0.8838325736753909 0.9241141808059911 0.9548840544769912 0.9705256506522864 1.0849438481356222 1.1550005250508821
6 120 -0.17898549713499368 -0.06255850313968372 0.04865362443047262 0.17184991383577158 0.8838325736753909 0.9241141808059911 0.9548840544769912 0.9705256506522864 1.0849438481356222 1.1550005250508821
7 140 -0.7812157684528916 -0.4216035291013152 0.3720266102488885 0.5753741578688248 0.42699691478227103 0.4747576363948972 0.615166095000872 0.8427768712353141 1.3609741000652578 1.6282893297184338
8 160 -0.7812157684528916 -0.4216035291013152 0.3720266102488885 0.5753741578688248 0.42699691478227103 0.4747576363948972 0.615166095000872 0.8427768712353141 1.3609741000652578 1.6282893297184338
9 180 -0.7812157684528916 -0.4216035291013152 0.3720266102488885 0.5753741578688248 0.42699691478227103 0.4747576363948972 0.615166095000872 0.8427768712353141 1.3609741000652578 1.6282893297184338
10 200 -0.7812157684528916 -0.4216035291013152 0.3720266102488885 0.5753741578688248 0.42699691478227103 0.4747576363948972 0.615166095000872 0.8427768712353141 1.3609741000652578 1.6282893297184338
11 220 -0.7812157684528916 -0.4216035291013152 0.3720266102488885 0.5753741578688248 0.42699691478227103 0.4747576363948972 0.615166095000872 0.8427768712353141 1.3609741000652578 1.6282893297184338
12 240 -0.7812157684528916 -0.4216035291013152 0.3720266102488885 0.5753741578688248 0.42699691478227103 0.4747576363948972 0.615166095000872 0.8427768712353141 1.3609741000652578 1.6282893297184338
13 260 -0.9154815225146342 -0.5920259170268158 0.469881309516853 0.7707817875338163 0.17904943125030737 0.26319181638747696 0.36965308091595905 0.6295755961723514 1.4798219969180237 1.7820744638950194
14 280 -0.9154815225146342 -0.5920259170268158 0.469881309516853 0.7707817875338163 0.17904943125030737 0.26319181638747696 0.36965308091595905 0.6295755961723514 1.4798219969180237 1.7820744638950194
15 300 -0.9154815225146342 -0.5920259170268158 0.469881309516853 0.7707817875338163 0.17904943125030737 0.26319181638747696 0.36965308091595905 0.6295755961723514 1.4798219969180237 1.7820744638950194
16 320 -0.9154815225146342 -0.5920259170268158 0.469881309516853 0.7707817875338163 0.17904943125030737 0.26319181638747696 0.36965308091595905 0.6295755961723514 1.4798219969180237 1.7820744638950194
17 340 -0.9154815225146342 -0.5920259170268158 0.469881309516853 0.7707817875338163 0.17904943125030737 0.26319181638747696 0.36965308091595905 0.6295755961723514 1.4798219969180237 1.7820744638950194
18 360 -0.9154815225146342 -0.5920259170268158 0.469881309516853 0.7707817875338163 0.17904943125030737 0.26319181638747696 0.36965308091595905 0.6295755961723514 1.4798219969180237 1.7820744638950194
19 380 -0.9712741168119096 -0.613608903016635 0.5147736909842688 0.8702261006127243 0.1334624790168118 0.15685017894307207 0.2234405522888756 0.46560978024481464 1.518603111557797 1.839758742270412
20 400 -0.9712741168119096 -0.613608903016635 0.5147736909842688 0.8702261006127243 0.1334624790168118 0.15685017894307207 0.2234405522888756 0.46560978024481464 1.518603111557797 1.839758742270412
21 420 -0.9712741168119096 -0.613608903016635 0.5147736909842688 0.8702261006127243 0.1334624790168118 0.15685017894307207 0.2234405522888756 0.46560978024481464 1.518603111557797 1.839758742270412
22 440 -0.9712741168119096 -0.613608903016635 0.5147736909842688 0.8702261006127243 0.1334624790168118 0.15685017894307207 0.2234405522888756 0.46560978024481464 1.518603111557797 1.839758742270412
23 460 -0.9712741168119096 -0.613608903016635 0.5147736909842688 0.8702261006127243 0.1334624790168118 0.15685017894307207 0.2234405522888756 0.46560978024481464 1.518603111557797 1.839758742270412
24 480 -0.9712741168119096 -0.613608903016635 0.5147736909842688 0.8702261006127243 0.1334624790168118 0.15685017894307207 0.2234405522888756 0.46560978024481464 1.518603111557797 1.839758742270412
25 500 -0.989225721759784 -0.6323392078049175 0.4833185032822758 0.9342937520558081 0.08547764259782399 0.12101291997316986 0.15719180387224746 0.42744289256456186 1.536047300893354 1.84694110507757
26 520 -0.989225721759784 -0.6323392078049175 0.4833185032822758 0.9342937520558081 0.08547764259782399 0.12101291997316986 0.15719180387224746 0.42744289256456186 1.536047300893354 1.84694110507757
27 540 -0.989225721759784 -0.6323392078049175 0.4833185032822758 0.9342937520558081 0.08547764259782399 0.12101291997316986 0.15719180387224746 0.42744289256456186 1.536047300893354 1.84694110507757
28 560 -0.989225721759784 -0.6323392078049175 0.4833185032822758 0.9342937520558081 0.08547764259782399 0.12101291997316986 0.15719180387224746 0.42744289256456186 1.536047300893354 1.84694110507757
29 580 -0.989225721759784 -0.6323392078049175 0.4833185032822758 0.9342937520558081 0.08547764259782399 0.12101291997316986 0.15719180387224746 0.42744289256456186 1.536047300893354 1.84694110507757
30 600 -0.989225721759784 -0.6323392078049175 0.4833185032822758 0.9342937520558081 0.08547764259782399 0.12101291997316986 0.15719180387224746 0.42744289256456186 1.536047300893354 1.84694110507757
31 620 -0.9869307475070741 -0.680694196268598 0.5164962152399252 0.9487335992878969 0.09447543631663982 0.11248048139045408 0.1535367861860413 0.4208310860540766 1.4491729530286646 1.9177194627336243
32 640 -0.9869307475070741 -0.680694196268598 0.5164962152399252 0.9487335992878969 0.09447543631663982 0.11248048139045408 0.1535367861860413 0.4208310860540766 1.4491729530286646 1.9177194627336243
33 660 -0.9869307475070741 -0.680694196268598 0.5164962152399252 0.9487335992878969 0.09447543631663982 0.11248048139045408 0.1535367861860413 0.4208310860540766 1.4491729530286646 1.9177194627336243
34 680 -0.9869307475070741 -0.680694196268598 0.5164962152399252 0.9487335992878969 0.09447543631663982 0.11248048139045408 0.1535367861860413 0.4208310860540766 1.4491729530286646 1.9177194627336243
35 700 -0.9869307475070741 -0.680694196268598 0.5164962152399252 0.9487335992878969 0.09447543631663982 0.11248048139045408 0.1535367861860413 0.4208310860540766 1.4491729530286646 1.9177194627336243
36 720 -0.9869307475070741 -0.680694196268598 0.5164962152399252 0.9487335992878969 0.09447543631663982 0.11248048139045408 0.1535367861860413 0.4208310860540766 1.4491729530286646 1.9177194627336243
37 740 -0.9838692723599454 -0.6283822325647337 0.5034778765853293 0.9615388277265107 0.09802850378993226 0.10848650755738103 0.1260422763680206 0.3660505987792819 1.5288832167277184 1.8684907019924692
38 760 -0.9838692723599454 -0.6283822325647337 0.5034778765853293 0.9615388277265107 0.09802850378993226 0.10848650755738103 0.1260422763680206 0.3660505987792819 1.5288832167277184 1.8684907019924692
39 780 -0.9838692723599454 -0.6283822325647337 0.5034778765853293 0.9615388277265107 0.09802850378993226 0.10848650755738103 0.1260422763680206 0.3660505987792819 1.5288832167277184 1.8684907019924692
40 800 -0.9838692723599454 -0.6283822325647337 0.5034778765853293 0.9615388277265107 0.09802850378993226 0.10848650755738103 0.1260422763680206 0.3660505987792819 1.5288832167277184 1.8684907019924692
41 820 -0.9838692723599454 -0.6283822325647337 0.5034778765853293 0.9615388277265107 0.09802850378993226 0.10848650755738103 0.1260422763680206 0.3660505987792819 1.5288832167277184 1.8684907019924692
42 840 -0.9838692723599454 -0.6283822325647337 0.5034778765853293 0.9615388277265107 0.09802850378993226 0.10848650755738103 0.1260422763680206 0.3660505987792819 1.5288832167277184 1.8684907019924692
43 860 -0.9821659284462867 -0.6993105750048488 0.5780911126043132 0.9637476576740215 0.08650747438996748 0.11308009725381851 0.12454889130772283 0.3989165566106581 1.3906436076859723 1.9675347161912529
44 880 -0.9821659284462867 -0.6993105750048488 0.5780911126043132 0.9637476576740215 0.08650747438996748 0.11308009725381851 0.12454889130772283 0.3989165566106581 1.3906436076859723 1.9675347161912529
45 900 -0.9821659284462867 -0.6993105750048488 0.5780911126043132 0.9637476576740215 0.08650747438996748 0.11308009725381851 0.12454889130772283 0.3989165566106581 1.3906436076859723 1.9675347161912529
