id_number,file,ncc,ssim,ssim_ori,mtre,mpd,geo_r,geo_t,alpha2,beta2,gamma2,bx2,by2,bz2
2,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray002_se3_log_map.csv,0.19518427226598464,0.6492360384750936,0.6924796169557521,263.3858947753906,165.67861938476562,30.809563977976477,252.38427734375,-1.3371368646621704,0.0384751074016094,1.1674399375915527,126.93643188476562,285.8228759765625,123.1657257080078
51,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray051_se3_log_map.csv,0.34939207564221797,0.6802794089376445,0.777307886981579,175.40122985839844,139.10629272460938,48.93991885774787,184.4840240478516,-1.3793833255767822,-0.5654014945030212,1.1659576892852783,149.25054931640625,219.3830718994141,165.78659057617188
52,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray052_se3_log_map.csv,0.1446948590102593,0.639344904163244,0.7041213589774494,187.193359375,148.10678100585938,34.33519878164245,170.4059295654297,-1.45216166973114,0.0823082476854324,1.142551064491272,157.55799865722656,203.8019256591797,127.76162719726562
45,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray045_se3_log_map.csv,0.40978046468322404,0.8237854636436096,0.7936331353384714,186.52069091796875,66.92412567138672,18.00750851803888,182.4718780517578,-1.3087496757507324,-0.1890589892864227,1.537288784980774,64.62106323242188,198.74351501464844,131.34693908691406
30,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray030_se3_log_map.csv,0.26583988323859925,0.6616123860894663,0.7476471169520164,102.48053741455078,84.6566162109375,32.14919203860971,117.78191375732422,-1.398071050643921,-0.3748571872711181,1.4229824542999268,133.85504150390625,142.2755584716797,199.9571228027344
10,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray010_se3_log_map.csv,0.16194125542112098,0.675854650972246,0.6983091517814304,273.81103515625,228.37997436523438,25.48362332299142,257.8471984863281,-1.328602313995361,-0.1709535121917724,1.3388147354125977,131.8878936767578,279.5616149902344,68.61921691894531
13,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray013_se3_log_map.csv,0.1720731746721163,0.6533238133937769,0.6927018879444596,244.14967346191406,155.76609802246094,29.96071637343732,232.64419555664065,-1.3436545133590698,0.0928424894809722,1.1832807064056396,133.99366760253906,267.3248291015625,133.44720458984375
48,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray048_se3_log_map.csv,0.19761733669044923,0.646960538914896,0.7260434890645997,144.8066864013672,144.60670471191406,33.28485775522922,142.18447875976562,-1.5357996225357056,-0.2759163081645965,1.4123356342315674,159.66287231445312,169.05252075195312,197.4527740478516
26,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray026_se3_log_map.csv,0.2370196121099858,0.6253321299523775,0.7131613287096392,218.68685913085938,200.755126953125,31.418765270353,222.10552978515625,-1.3477424383163452,-0.2030350863933563,1.2413100004196167,142.44688415527344,251.46163940429688,203.23947143554688
22,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray022_se3_log_map.csv,0.35669357868081236,0.842870882432968,0.8145525128755872,196.48439025878906,77.46864318847656,26.662073781703995,193.37112426757807,-1.4725199937820437,0.0643901377916336,1.3242042064666748,77.070556640625,215.2596435546875,176.45944213867188
29,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray029_se3_log_map.csv,0.3940153568026473,0.8283620285746571,0.8376400129775525,155.87918090820312,51.71097946166992,25.653627496414227,160.07261657714844,-1.4761136770248413,-0.1772058308124542,1.4744582176208496,83.03951263427734,183.0668029785156,164.08279418945312
5,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray005_se3_log_map.csv,0.41337925759538374,0.8213953328115738,0.8282149282477262,185.75633239746094,55.67106246948242,14.29544386490195,180.8491058349609,-1.2479958534240725,-0.1857722103595733,1.6256448030471802,64.46649169921875,197.2841033935547,135.27552795410156
57,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray057_se3_log_map.csv,0.43409416080773655,0.8117356498981664,0.7577345477589821,76.48847961425781,64.52800750732422,16.171134022316846,82.77265167236328,-1.4181337356567385,-0.0237164385616779,1.759268045425415,86.29702758789062,88.09256744384766,123.19583892822266
47,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray047_se3_log_map.csv,0.23999595584267272,0.6774973100943918,0.7399727954440156,224.88601684570312,159.13905334472656,42.899473534367125,223.6334991455078,-1.3942221403121948,-0.373389184474945,1.136000394821167,148.62710571289062,259.1446533203125,151.29971313476562
23,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray023_se3_log_map.csv,0.11683716730478377,0.6417453213426695,0.6885181020353102,179.30093383789062,158.46177673339844,28.520109047586192,162.24676513671875,-1.4105077981948853,-0.0101729268208146,1.251951813697815,157.64764404296875,192.77035522460935,113.4482650756836
34,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray034_se3_log_map.csv,0.4089448711647805,0.8257193676829016,0.8404924518955345,153.9802703857422,52.861595153808594,27.478748463176725,159.195556640625,-1.447221040725708,-0.2398672550916671,1.4466536045074463,82.04203033447266,181.7538146972656,163.42166137695312
44,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray044_se3_log_map.csv,0.1681621990052679,0.6511607636880359,0.6996203384154343,250.58062744140625,162.38221740722656,29.616011479235386,239.1951446533203,-1.3322035074234009,-0.022140285000205,1.1970771551132202,129.38595581054688,271.5315246582031,114.73787689208984
21,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray021_se3_log_map.csv,0.442927800150809,0.8353862854171996,0.7882308014954696,179.96556091308594,58.914485931396484,15.897588989529822,178.6616668701172,-1.3267111778259275,-0.1789460182189941,1.6643122434616089,64.22854614257812,195.20947265625,141.44857788085938
33,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray033_se3_log_map.csv,0.2701712460594755,0.6368576152359846,0.7454067321238755,190.82406616210938,117.66358184814453,43.44209086422356,185.9642791748047,-1.3393110036849976,-0.3789039254188537,1.1002509593963623,144.86195373535156,221.2567443847656,141.15789794921875
11,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray011_se3_log_map.csv,0.15649125314416445,0.6691136256447799,0.7099543352244425,283.25262451171875,231.21450805664062,28.707712159632013,267.3767395019531,-1.338032364845276,-0.1773208826780319,1.2781962156295776,131.209228515625,289.3101806640625,67.79828643798828
15,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray015_se3_log_map.csv,0.46078307358034776,0.8532166883925333,0.8058342739210688,151.2726287841797,51.33570098876953,8.582610696079895,146.91629028320312,-1.226404905319214,-0.0871439427137374,1.7250428199768066,70.04933166503906,162.59442138671875,150.10888671875
43,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray043_se3_log_map.csv,0.24073490035520728,0.6443039927161547,0.718200058951399,187.37501525878906,125.23054504394531,38.21926442766641,181.06362915039065,-1.3673168420791626,-0.1610039472579956,1.0914543867111206,151.76402282714844,216.1094512939453,162.2603759765625
55,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray055_se3_log_map.csv,0.4525234713693608,0.8325089015220521,0.780768766256563,134.81407165527344,57.706111907958984,17.897150146335747,140.59019470214844,-1.3926348686218262,-0.1658398807048797,1.6972776651382446,79.73579406738281,158.64332580566406,173.62203979492188
54,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray054_se3_log_map.csv,0.41122711871123097,0.8083014090445765,0.7705353953848033,129.91188049316406,60.00736999511719,12.82291278128531,132.27606201171875,-1.3364243507385254,-0.0932041108608245,1.6884139776229858,81.27784729003906,149.29232788085938,176.56546020507812
37,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray037_se3_log_map.csv,0.3790170953849028,0.7913398479990184,0.8300476974701079,193.20260620117188,52.99931335449219,21.84707061852552,191.0171813964844,-1.3850960731506348,-0.0901114419102668,1.4104034900665283,76.45993041992188,214.2647857666016,154.5648956298828
42,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray042_se3_log_map.csv,0.13725466710759116,0.693449935792128,0.7316547179017684,144.62132263183594,141.6858367919922,28.302536158292614,124.6660614013672,-1.3330920934677124,-0.1934037655591964,1.2944669723510742,160.17037963867188,154.23472595214844,116.5944595336914
38,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray038_se3_log_map.csv,0.24871011946740004,0.7125009953143552,0.7507830049610378,132.29177856445312,96.90512084960938,29.876972352929524,122.54222869873048,-1.6211175918579102,-0.0393343083560466,1.4594919681549072,131.92471313476562,150.6343231201172,191.5293731689453
35,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray035_se3_log_map.csv,0.42632881611364615,0.826186984479352,0.8040989814467473,179.03067016601562,57.91157531738281,17.661551677482834,176.32650756835938,-1.345630407333374,-0.2052057087421417,1.7076486349105835,69.54347229003906,194.1996612548828,131.0186004638672
16,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray016_se3_log_map.csv,0.1063475754041329,0.6911271507264085,0.7151646472191732,219.76718139648438,129.59475708007812,26.222743774589784,206.99151611328125,-1.380439281463623,-0.0986024662852287,1.3125195503234863,121.6169204711914,236.40206909179688,106.2356185913086
20,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray020_se3_log_map.csv,0.34485710167738515,0.829203076816968,0.7853281329105085,130.27015686035156,79.34113311767578,25.49208445205221,134.1413116455078,-1.564519286155701,0.0548408702015876,1.4879087209701538,83.10751342773438,149.06326293945312,188.8305511474609
41,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray041_se3_log_map.csv,0.2266501164234229,0.6364689080765258,0.7075337131372101,262.9878234863281,173.63037109375,30.1136741432202,251.70480346679688,-1.342279314994812,0.0380105711519718,1.1821365356445312,132.63352966308594,285.5388488769531,123.8942413330078
39,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray039_se3_log_map.csv,0.38871242085478686,0.8128897935679109,0.7615221896611835,127.91808319091797,70.65380096435547,11.52124702134203,129.1657257080078,-1.3553990125656128,0.0313568189740181,1.6682968139648438,68.48622131347656,139.52267456054688,137.0971221923828
58,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray058_se3_log_map.csv,0.36499575580623356,0.8251035883324483,0.7901862932555208,135.94857788085938,130.16006469726562,14.729981155596324,139.43740844726562,-1.406339168548584,0.0123043479397892,1.7196600437164309,74.5775146484375,139.71873474121094,212.7311248779297
56,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray056_se3_log_map.csv,0.3697971446414193,0.8231271197921721,0.78228801817586,118.21215057373047,94.35669708251953,13.27770939660518,119.96038818359376,-1.3811876773834229,0.0260668415576219,1.7204325199127195,80.18221282958984,127.11589813232422,195.33743286132807
3,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray003_se3_log_map.csv,0.39516871410907684,0.8237004381716247,0.7533382953922146,138.26426696777344,78.29438781738281,14.99071646912331,143.18045043945312,-1.352198600769043,-0.1257390081882476,1.7438969612121582,76.14045715332031,157.577392578125,183.19358825683597
24,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray024_se3_log_map.csv,0.23927335069574956,0.6449666278592465,0.7399187240411433,153.49729919433594,141.36019897460938,32.19701429110248,152.2104949951172,-1.371007204055786,-0.3609634637832641,1.3787647485733032,163.36343383789062,184.94081115722656,172.87457275390625
6,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray006_se3_log_map.csv,0.42353806221172857,0.8325526378433092,0.8013872690810407,175.61712646484375,61.89004898071289,17.10195438806672,171.5999755859375,-1.2963380813598633,-0.1697070300579071,1.527757167816162,67.29171752929688,188.4050750732422,136.12713623046875
32,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray032_se3_log_map.csv,0.11452229848721801,0.6379492433355596,0.7251857697570155,167.4081268310547,182.02352905273438,41.20998941478446,156.64678955078125,-1.404147744178772,-0.2388493418693542,1.0865126848220823,192.8328094482422,184.10025024414065,159.79046630859375
27,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray027_se3_log_map.csv,0.18695272292466752,0.6171119799830843,0.6986780088787097,228.78253173828125,156.55738830566406,30.354967569161563,217.49464416503903,-1.3200440406799316,0.0375980213284492,1.1707929372787476,135.3028106689453,250.95968627929688,122.22650146484376
18,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray018_se3_log_map.csv,0.18751274542075033,0.6423489435577945,0.6951838448503987,263.4070739746094,163.37646484375,31.218828038779428,253.0829925537109,-1.30376136302948,0.0343134328722953,1.1509901285171509,122.91686248779295,286.3366394042969,124.19235229492188
46,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray046_se3_log_map.csv,0.07315363472090083,0.6613796015613831,0.7036527400890535,219.11582946777344,119.01915740966797,24.753252507644394,208.1595916748047,-1.3640707731246948,-0.1160135269165039,1.342714786529541,133.89840698242188,242.32183837890625,129.1680450439453
40,/home/zsr/project/diffpose/ours/Bipose/runs/xyl/xyl_xray040_se3_log_map.csv,0.2401344446113135,0.6638813021268418,0.7369560725825486,180.44097900390625,117.46260833740234,36.40451922859284,174.64378356933594,-1.3197779655456543,-0.3015487492084503,1.1877541542053225,146.9088592529297,210.09674072265625,145.7530975341797
